name	weight	coordinates
1101	40	LINESTRING(305686.2943912853 5039910.491183346, 299427.3042669593 5041879.237770193)
182	20	LINESTRING(305570.7053118459 5038537.710306084, 299156.20629791456 5040239.101610915)
447	29	LINESTRING(307770.7450383232 5033386.998446213, 299644.09566029697 5041178.19450636)
1636	43	LINESTRING(305437.7332117855 5041291.613703735, 298519.8448117528 5042894.8396604955)
2632	36	LINESTRING(305900.51301260584 5041185.489666998, 299836.0020094051 5040860.103561867)
2361	25	LINESTRING(306711.0632658046 5048550.068622127, 301752.93562932767 5049986.503933221)
2832	38	LINESTRING(305786.8605345467 5042251.582275888, 300460.1636768622 5047343.115163955)
2874	22	LINESTRING(304271.81665821775 5044611.179578889, 298978.9066938807 5038464.823931158)
2500	26	LINESTRING(308606.01515004534 5042823.018968301, 300092.63974532665 5041717.825872739)
452	31	LINESTRING(305997.68240581657 5041347.9067805605, 295309.67694363603 5052000.884604894)
542	24	LINESTRING(306502.76021927595 5043062.0375034595, 286744.64402652235 5034240.79050862)
56	35	LINESTRING(307386.31698044215 5037266.769556086, 297882.0592443755 5042253.5280317515)
2898	33	LINESTRING(307307.6249319469 5044705.452377822, 300848.8615650087 5036333.782382785)
1835	27	LINESTRING(308895.6423043035 5034020.2678328715, 290340.8597189373 5039087.669375172)
1621	28	LINESTRING(310475.6356968741 5033836.195295763, 299954.9197518394 5041443.061468196)
2832	38	LINESTRING(305816.2461563117 5042218.912119889, 300455.22988214175 5047289.773193307)
2282	38	LINESTRING(311462.2994447942 5039381.437732629, 299645.722019027 5039990.924187687)
1837	24	LINESTRING(308135.3636154977 5044132.051388521, 298470.23583246494 5051348.092910324)
1694	22	LINESTRING(305208.72665472416 5043610.530179347, 300720.79676913907 5047751.627172968)
2433	57	LINESTRING(303682.4019621502 5043574.565802373, 299401.39304737473 5040097.590091562)
2633	26	LINESTRING(318051.6757088752 5042693.769510637, 294942.1450438545 5045052.645495467)
2058	38	LINESTRING(310019.11987802945 5035200.034564439, 298669.40029245085 5039481.060792144)
536	29	LINESTRING(308985.01672331715 5042777.922805186, 303196.37865723704 5039307.990111145)
176	18	LINESTRING(302884.9732187126 5042948.379286123, 298464.9587513355 5041030.794684842)
1890	31	LINESTRING(320048.96005607455 5044461.087822834, 298920.4703637692 5040417.173494357)
2234	26	LINESTRING(305084.12388230476 5034750.094625537, 300575.3031637519 5041271.881820127)
862	20	LINESTRING(307121.1586650119 5042225.917863312, 300345.7042567979 5040567.471901534)
295	24	LINESTRING(310531.3936515542 5040221.647244365, 301629.68231015134 5049718.624988936)
566	39	LINESTRING(303792.05346905143 5043847.734721507, 300731.0404447077 5042666.970584739)
1030	33	LINESTRING(308562.24120092776 5036531.788482686, 298369.0604728457 5044822.111493691)
1671	25	LINESTRING(316951.8430895951 5044914.932954444, 298355.8120172738 5055267.8760752)
1195	29	LINESTRING(309541.72503226163 5033678.041965876, 295146.4453070463 5031343.985967843)
1814	46	LINESTRING(306510.69946749933 5042315.24386158, 297775.81421373517 5049456.795302846)
30	26	LINESTRING(309707.26572661335 5033413.098229496, 292131.6576312376 5040378.557908417)
1745	33	LINESTRING(308593.0969632966 5041274.2489570975, 303280.6037598784 5051637.677411515)
2954	35	LINESTRING(312983.7564227625 5039348.887520696, 300863.7922765517 5049465.141824713)
395	30	LINESTRING(309018.4080039296 5034299.576067289, 299066.1540600339 5040367.240044936)
2189	51	LINESTRING(316847.83429054363 5042818.5551139, 299522.0924778475 5040632.479824597)
2797	27	LINESTRING(306866.1102402822 5042147.775442603, 295936.7482522221 5053263.152107939)
1730	21	LINESTRING(308303.7742840063 5042383.466226149, 301295.3818263999 5043445.698506147)
1738	26	LINESTRING(309195.0923200165 5043540.889703455, 299108.3622797303 5053102.112229902)
2290	17	LINESTRING(303914.98655386065 5043432.42646584, 299584.844125367 5042060.906993947)
476	73	LINESTRING(317701.53954696085 5042164.675584042, 300891.7818656819 5037358.65743018)
971	32	LINESTRING(306283.64289515215 5044833.486381692, 295192.9747177803 5040395.96525048)
1473	26	LINESTRING(303461.523320663 5040655.542823686, 300153.8584670292 5049828.385068683)
1932	32	LINESTRING(308380.66419466893 5046132.995556969, 299495.20967733796 5041568.786162139)
1684	31	LINESTRING(312595.56367185264 5039389.321119013, 302136.87665934063 5042343.394626139)
2128	36	LINESTRING(308021.0512593308 5035235.929492755, 298903.9569249132 5054199.14206873)
157	33	LINESTRING(308612.63965928485 5043894.817531283, 281783.9805195392 5038118.570149827)
467	21	LINESTRING(305901.3051042785 5038619.79426125, 300296.9807988923 5041289.398140126)
1782	33	LINESTRING(310186.271413835 5041588.934570857, 305487.50526979135 5061341.440576716)
41	24	LINESTRING(309137.22131034685 5044388.120742793, 299891.06095581333 5040941.107352178)
160	28	LINESTRING(307733.65042344114 5037128.413938784, 296034.600104739 5041021.788791812)
1095	28	LINESTRING(309731.787272969 5050025.480078867, 300205.06782128755 5040424.201131)
383	24	LINESTRING(310832.70217236923 5038787.629620385, 298011.84418791614 5038846.287030652)
936	40	LINESTRING(304557.9722538728 5045191.873989363, 303579.23060149007 5051354.853422808)
2366	23	LINESTRING(309660.2384010626 5039249.9146388555, 298798.61488894216 5035793.537436088)
846	22	LINESTRING(304868.24046063004 5039208.546398175, 286002.257010529 5039158.851963192)
2676	32	LINESTRING(311311.39436364896 5036635.668486293, 295683.93698254833 5033396.247273809)
1129	36	LINESTRING(305102.3575823814 5044133.3395522665, 278302.0389151299 5032889.843286655)
2283	31	LINESTRING(311431.4335316598 5039435.478351747, 297249.62318322563 5047824.438400926)
2846	32	LINESTRING(305132.1619517019 5043452.77932348, 302003.5606639035 5041937.493813506)
2564	20	LINESTRING(309241.1132159695 5053126.964895892, 303749.50174146204 5056788.239114514)
2637	23	LINESTRING(309232.4769043243 5041733.457439214, 291365.20537527633 5045501.7978832675)
2590	27	LINESTRING(307299.8968526996 5048703.3141623195, 274584.4301935582 5036369.888771897)
545	36	LINESTRING(310996.4864852757 5035952.758953137, 299882.560667539 5041694.116133712)
2794	32	LINESTRING(304328.82632788917 5044504.950814386, 295879.64610482036 5040109.405751313)
799	22	LINESTRING(306110.9192420862 5046902.947977316, 300069.3293570611 5041642.818385888)
1831	42	LINESTRING(305534.6285076168 5035823.397853757, 296468.6746464275 5032349.554960088)
847	21	LINESTRING(311134.3062199115 5051167.287773023, 292798.4569871268 5039814.241681544)
122	33	LINESTRING(306565.3032619283 5044310.189117647, 298839.089473626 5041489.293207973)
149	22	LINESTRING(303227.65299136174 5042724.44686481, 298280.3969944654 5052291.639695187)
2284	32	LINESTRING(311247.43026978755 5039517.566096236, 299660.86519375676 5039980.0439175125)
2625	45	LINESTRING(306695.39252187434 5046308.4836579785, 298627.32125330006 5039603.678036709)
1416	26	LINESTRING(304720.2755640517 5044891.97069667, 302004.0648113078 5045774.628973038)
798	56	LINESTRING(306733.07828005374 5033493.114850849, 299139.66096493514 5039668.3074283125)
1094	28	LINESTRING(309483.7316034353 5042836.619941237, 302667.25375876087 5040617.166760219)
1351	24	LINESTRING(306334.3060162033 5046704.168834727, 298645.5621152204 5037486.27801193)
2659	28	LINESTRING(305181.70960358996 5043881.2420414975, 295013.77366116346 5045021.044613071)
2394	19	LINESTRING(307029.3571760051 5042543.965326711, 298916.0469633749 5039531.918046198)
590	40	LINESTRING(309092.97429398977 5049994.537797591, 298910.20949868293 5040358.964155541)
199	23	LINESTRING(304085.7465436529 5040304.787107859, 285174.5915063846 5035461.71907617)
2679	36	LINESTRING(304226.06751957675 5042304.662941065, 299245.08749126334 5039459.811922009)
1596	31	LINESTRING(306640.3445013449 5040137.127024729, 293996.46639754734 5045812.992984791)
509	34	LINESTRING(311700.2393813068 5036840.039905081, 299072.0815310567 5040743.88952356)
2516	33	LINESTRING(305706.3079310148 5044084.4271833375, 300245.3980840634 5046152.7089935085)
2956	32	LINESTRING(307942.27403863746 5035954.093268995, 300644.45292291325 5046164.643385025)
1734	29	LINESTRING(309182.2336249062 5041863.099420375, 298099.95722932904 5052658.490989298)
637	31	LINESTRING(308963.0220873259 5041472.002318297, 299875.34858017374 5043059.829286857)
327	40	LINESTRING(306982.5647576693 5033048.830876261, 299579.24751146976 5040688.122713867)
256	28	LINESTRING(306861.7256439021 5040050.1894413335, 294499.0583703839 5039953.276684719)
1275	31	LINESTRING(312861.8975266133 5040650.022201963, 298969.60881823336 5041440.32623948)
2645	46	LINESTRING(308526.92717463704 5042291.156436827, 297125.4095864622 5043328.068784205)
369	39	LINESTRING(307808.7735549046 5049131.62602765, 293730.57450024644 5039634.0967821665)
2904	31	LINESTRING(303824.07814807235 5039914.072942321, 298881.3859072422 5039508.697242701)
2382	30	LINESTRING(305256.3484103285 5043503.118574036, 296636.83981289266 5047855.036086096)
2924	20	LINESTRING(307990.66891219583 5049962.131092468, 300440.2146236113 5045691.915108141)
1273	39	LINESTRING(312614.1116385197 5037668.232831635, 299413.2548230312 5040064.16208241)
550	18	LINESTRING(306682.843418179 5039884.417630295, 294791.5059901462 5039739.395269165)
417	29	LINESTRING(307094.0088507569 5038388.066768776, 301361.7513893793 5049359.478806915)
443	26	LINESTRING(306082.2739990569 5042267.0018314095, 301173.656793219 5034907.43227944)
1329	40	LINESTRING(307328.0171505026 5037562.194249142, 279324.95073953154 5039418.374291026)
2631	25	LINESTRING(309588.0807887334 5052009.755749305, 300645.2311256428 5043236.783114923)
879	35	LINESTRING(304504.90304312855 5044112.940105816, 295922.88331252994 5042995.811626579)
849	40	LINESTRING(304710.5186015634 5045450.060412719, 294408.89011560765 5050828.250423373)
1248	44	LINESTRING(307750.3906911782 5034624.581220337, 299440.8501930404 5040162.768133458)
1882	40	LINESTRING(314368.14924540283 5036435.185072372, 301054.26872036717 5042263.023005914)
2258	17	LINESTRING(304948.68549535354 5040999.7261596015, 298999.096277347 5039230.686549675)
86	31	LINESTRING(307101.0014930809 5035514.10305579, 293918.27875253593 5045681.355792864)
1379	19	LINESTRING(307889.9361640078 5048466.01701267, 297886.7945747295 5038311.554942147)
2693	35	LINESTRING(307261.99921926984 5034874.172508012, 298552.802429389 5041082.5602843445)
890	29	LINESTRING(306069.4184996009 5046859.470741219, 300821.62064727745 5042452.690814151)
573	22	LINESTRING(310559.06859214563 5040046.020993424, 289483.56913196057 5039361.935746493)
2811	33	LINESTRING(303592.74958650745 5040376.2845455585, 299751.05690690613 5040225.477910717)
748	21	LINESTRING(307415.43870789773 5042174.794244289, 300583.95835392544 5039666.223587758)
446	21	LINESTRING(305236.1989503284 5041326.256008854, 281212.55813718896 5041416.251734291)
2213	27	LINESTRING(307321.5677893891 5034975.822678724, 297211.74637815304 5044517.302608366)
247	22	LINESTRING(303878.3707951602 5040103.550757861, 296542.8937957744 5034106.711561057)
2229	30	LINESTRING(310650.23304305173 5040461.890331508, 296330.758170404 5047218.58719993)
2300	20	LINESTRING(306510.21877182735 5041083.7776860045, 285225.94134147116 5035411.453469857)
2074	23	LINESTRING(306358.59522655484 5038714.316292366, 298871.69971788157 5040390.611652341)
2227	20	LINESTRING(309658.5484742301 5033632.161281749, 300669.5463098529 5036020.986612042)
1068	25	LINESTRING(307154.16962934704 5034610.280396511, 300609.6599830309 5035789.991017365)
1847	26	LINESTRING(307902.7058173755 5033495.933555364, 291937.3129582734 5040447.166558082)
1977	32	LINESTRING(306209.779868045 5046301.868544029, 297719.01419636415 5039684.277846978)
1930	25	LINESTRING(308662.56048482616 5053725.783638119, 299194.53308873775 5039672.692586031)
216	24	LINESTRING(308825.9738404377 5044632.200012427, 289397.2723361974 5041594.458264875)
318	38	LINESTRING(310264.11065802624 5049021.493962122, 305033.98361442547 5054211.74447884)
2447	33	LINESTRING(306731.9414679381 5037124.728843865, 300101.1427953461 5045604.283320975)
474	25	LINESTRING(312310.14643231314 5040101.744264191, 299504.1639764318 5040299.35999664)
1836	19	LINESTRING(317067.08225337794 5043712.580632297, 277748.1924731576 5032838.0201481525)
1004	31	LINESTRING(304739.10757645994 5044681.768050672, 299464.85026530526 5039757.785885863)
433	20	LINESTRING(307871.8630850127 5043109.060004994, 301224.28179130156 5035136.59605482)
1297	37	LINESTRING(307791.40936370386 5037903.149982733, 299774.10695476516 5039926.26213743)
914	30	LINESTRING(303820.7523613532 5041687.853534926, 301009.22520123556 5042423.458703128)
1398	21	LINESTRING(303936.9307279239 5040395.1967956135, 296779.3061559813 5051703.760521926)
2002	21	LINESTRING(306228.7995521176 5040463.909404248, 294870.5451663925 5047863.45459088)
2055	16	LINESTRING(303328.3747076651 5041805.920693776, 299705.55378736655 5040624.7138687605)
2129	17	LINESTRING(306554.4799018283 5036651.518839059, 299856.19693020766 5040186.652275029)
1272	38	LINESTRING(312661.6391739366 5037492.411703003, 299145.49444686563 5040353.570343057)
667	44	LINESTRING(309237.68504155887 5038995.741740452, 299595.3454105516 5040020.801337708)
1815	19	LINESTRING(305100.8758703476 5041501.99421293, 298753.0267883537 5039603.657043841)
970	40	LINESTRING(310526.8210897504 5039399.530016439, 299178.5473800084 5040268.894298442)
2544	25	LINESTRING(312835.3102069706 5039666.664405754, 296849.4156429937 5045126.302687702)
2900	45	LINESTRING(308832.1214592118 5036950.182515889, 299523.78659540974 5040073.44848526)
1763	27	LINESTRING(311722.3596333836 5040371.191370472, 300423.3997149437 5041545.806497205)
1169	32	LINESTRING(309001.3340128166 5051121.848043221, 300025.4652751947 5040466.603152729)
2200	32	LINESTRING(306043.30447524093 5036597.616645761, 298544.16463513864 5040396.697808084)
1213	23	LINESTRING(317376.0748633545 5042223.969075202, 292786.0057397829 5043708.398154114)
2826	21	LINESTRING(305620.1145200241 5032835.821209718, 303600.62664578785 5048468.243582614)
12	22	LINESTRING(311354.28026899946 5039904.378384667, 298883.4629886579 5041668.576906859)
1561	25	LINESTRING(308172.52742880816 5031974.553906997, 302442.7087930536 5051268.1053927075)
826	30	LINESTRING(312347.1951265239 5037283.122345453, 296679.7506233156 5043158.08119777)
1982	33	LINESTRING(308327.6729742051 5039092.783499469, 298566.62735093734 5039867.259900558)
762	22	LINESTRING(314188.4635337478 5040475.568216218, 290643.93735913816 5039771.7000071965)
2851	48	LINESTRING(310634.33041881863 5050658.166119612, 300109.99077446194 5041783.235152201)
2271	26	LINESTRING(306792.8214930252 5048204.860115761, 299386.9491183661 5041682.935090851)
941	28	LINESTRING(308744.0416008897 5035913.266305233, 296708.2756274435 5032946.071683927)
29	44	LINESTRING(309283.1792034052 5044387.104868056, 295315.95318903984 5040490.250174452)
2652	27	LINESTRING(313820.28814035247 5036470.544441311, 299425.80029637896 5039653.101240984)
129	28	LINESTRING(306714.9483569185 5041255.2893654425, 304078.144430211 5049770.761170217)
936	40	LINESTRING(304499.8996398677 5045217.031915418, 303622.02971182513 5051346.284478702)
2547	33	LINESTRING(309450.75779105705 5043549.429468054, 300471.7314999439 5040600.990020974)
2047	28	LINESTRING(306050.3373887204 5042485.375836182, 295066.196926021 5039065.6649370175)
1491	31	LINESTRING(310008.11194806796 5039898.522862013, 300980.6121820949 5042323.4953796)
201	25	LINESTRING(306869.62871245603 5035518.436471672, 278806.1620915013 5036021.437414111)
728	30	LINESTRING(309541.12002073013 5050315.737251172, 299585.15156987734 5040489.07666138)
2448	30	LINESTRING(304406.5319368352 5042182.479888802, 300525.1750855569 5040955.466122602)
1766	27	LINESTRING(307042.58386374294 5037752.24944182, 299359.05723176565 5040723.70755726)
2335	54	LINESTRING(305451.4473759981 5043030.754840492, 299568.42367170664 5040955.905795402)
1108	27	LINESTRING(305538.98713813274 5034683.202393023, 299967.568785828 5040967.585625699)
2431	23	LINESTRING(308354.3670146321 5042351.899910646, 293387.83788102126 5047199.896692453)
486	33	LINESTRING(308161.31748655945 5043851.252533406, 299723.78602217394 5040454.095662386)
218	26	LINESTRING(308535.500783506 5034760.608152074, 288165.89120798395 5040043.09469304)
440	29	LINESTRING(303869.0889186189 5042619.124905266, 298496.77577218495 5044273.531084355)
393	36	LINESTRING(307947.7744696034 5046769.003695106, 293579.9327388387 5046112.924061707)
2486	40	LINESTRING(308656.01715673483 5038610.931192703, 291916.40407738305 5033804.816481626)
2582	31	LINESTRING(309492.83846244187 5034915.414380529, 295218.1427604241 5040194.081668545)
1177	25	LINESTRING(309063.04659662343 5039101.816578155, 300162.0690838323 5041370.557690149)
2630	37	LINESTRING(312635.19335674803 5039737.030750727, 297408.39286424994 5042506.839200117)
2757	27	LINESTRING(309357.4126860811 5042884.258642107, 299555.9301541144 5040250.710975794)
2992	28	LINESTRING(308033.07672071113 5041560.485116622, 291017.05423117353 5042941.698291097)
1155	46	LINESTRING(305985.27483180416 5041292.950227377, 300450.93926165916 5041837.84222855)
858	32	LINESTRING(307214.0759988143 5041719.875185963, 301109.62656171335 5048111.447460275)
1802	25	LINESTRING(306109.09849666053 5037875.135547246, 294668.28703605215 5036483.978679617)
2434	17	LINESTRING(308293.8100065402 5035033.595241282, 285385.83384691185 5035451.840566787)
434	22	LINESTRING(312970.3991873743 5038163.221952667, 285180.74177732714 5035668.421215546)
121	36	LINESTRING(306288.5988445898 5036984.875623198, 299144.0970790214 5040356.420390912)
1318	23	LINESTRING(309535.1001159664 5042168.308173083, 297621.33863238746 5044521.14077363)
2763	28	LINESTRING(305595.17405241536 5041229.766452476, 299749.5979538237 5038293.38701465)
1495	27	LINESTRING(308720.1548591175 5047901.335058544, 294550.33955201914 5031883.891129407)
229	30	LINESTRING(308946.3864488407 5041208.11134659, 297000.3701743805 5043595.533503034)
1452	27	LINESTRING(310231.951432193 5049556.59020397, 300500.39045380143 5042104.13621126)
1777	27	LINESTRING(312303.36232866906 5037963.474014738, 296648.78868289856 5052974.762994065)
2100	25	LINESTRING(305442.99120223295 5041248.2549509145, 296800.95554575446 5032495.042381372)
424	30	LINESTRING(305701.3899360189 5043342.322934202, 299517.7582649816 5039499.590276704)
1398	21	LINESTRING(303985.257834315 5040414.20168541, 296759.0908065411 5051709.293672037)
983	29	LINESTRING(307840.14115931065 5040793.506336236, 299480.81687991356 5040451.649934861)
2445	29	LINESTRING(305650.5990107637 5041016.762487033, 294925.3437792848 5033042.395292438)
902	39	LINESTRING(304586.3553225341 5045726.9119872525, 300194.19186437875 5051765.991446711)
131	29	LINESTRING(308480.7263851005 5036723.31127749, 295115.96268788207 5043252.749579207)
1697	42	LINESTRING(308794.0963052197 5042279.130066924, 296443.8957872642 5041360.120745236)
1917	27	LINESTRING(307978.93127322156 5044395.740301764, 298996.388362807 5034917.809320087)
496	23	LINESTRING(309835.8071595392 5038038.00269551, 299210.53714927775 5039835.308354803)
350	19	LINESTRING(305658.2527709795 5032927.278359989, 298594.5018000228 5038532.752113906)
752	46	LINESTRING(304826.92047025246 5043377.727143794, 299057.4188671034 5040607.418147588)
2366	23	LINESTRING(309607.64195424464 5039236.473673593, 298786.08534481976 5035774.77197815)
821	44	LINESTRING(309682.0783632634 5034631.133569708, 298966.4919097305 5036023.335851583)
2286	23	LINESTRING(309696.76443457196 5040009.743874341, 299207.41130066867 5040420.140976047)
1638	26	LINESTRING(306469.68458204856 5042639.693906682, 302090.6803118344 5045476.037622351)
824	29	LINESTRING(309063.50096328126 5038046.502502039, 299518.57875447045 5043845.074622794)
1724	33	LINESTRING(304778.6113823066 5043601.677742981, 299062.8206163342 5040358.3436097475)
2863	35	LINESTRING(303368.5471697024 5043804.0454962365, 295790.00147170003 5041137.765629357)
2384	47	LINESTRING(310079.58082919405 5049236.194956506, 300017.57067175466 5041257.944756419)
149	22	LINESTRING(303247.7604156167 5042750.182052686, 298246.60260013764 5052274.540809786)
1239	26	LINESTRING(306777.4190883838 5039187.489583086, 299131.274395419 5034511.9867309015)
1833	24	LINESTRING(310736.61925611045 5037563.575987021, 285385.43227318785 5039471.071645517)
278	22	LINESTRING(310254.8492421124 5037382.377349876, 299853.8224316429 5039024.585305396)
2539	28	LINESTRING(309047.5766359473 5034295.53412528, 299332.6619485848 5040784.56756905)
2427	32	LINESTRING(304597.81198728585 5044176.930346055, 299891.0484977068 5041733.687098107)
696	39	LINESTRING(305163.74563534075 5033971.288667597, 297749.01136479375 5049065.680867763)
1123	24	LINESTRING(307712.0647252637 5038744.14075376, 300251.1082218402 5041484.4975117855)
822	19	LINESTRING(308209.1022289011 5042040.879536602, 275237.4667814878 5039425.045120574)
1489	21	LINESTRING(308089.5160296345 5047368.157552096, 297614.01194704033 5046396.077888599)
1232	44	LINESTRING(318289.5159355702 5044891.098791142, 298487.4265837406 5046543.408915333)
418	52	LINESTRING(304983.13508011354 5039310.0335288765, 295994.40782627225 5033965.8888737345)
1344	47	LINESTRING(303313.70106174535 5043656.348903694, 300647.69533738797 5045520.900021475)
1187	32	LINESTRING(304156.6092550398 5043947.682281235, 299867.6377772713 5040979.278043991)
2414	26	LINESTRING(305058.911227844 5037336.300078704, 298440.7547999308 5043242.212295541)
1255	37	LINESTRING(307758.95229066844 5050248.850853244, 276280.4329252924 5039491.072883994)
2792	56	LINESTRING(304123.76905935706 5044476.427532435, 300181.2932387297 5040078.105784953)
586	23	LINESTRING(305576.83374836063 5047054.621822356, 297747.91132190375 5038214.28471429)
2064	27	LINESTRING(308764.0086027266 5051335.674429088, 303751.4666676334 5050489.994001487)
1804	33	LINESTRING(313956.2452184989 5038074.913394304, 290640.0945207567 5040744.6010700995)
1405	45	LINESTRING(307589.93203960615 5032703.500456077, 289101.60902023735 5039814.650259076)
2768	30	LINESTRING(309949.36397984 5040132.236423174, 299903.95186674944 5041431.453671662)
1836	19	LINESTRING(317084.6649050707 5043663.201319215, 277734.8923235287 5032903.695101697)
174	17	LINESTRING(307523.7867049981 5041537.170113346, 297636.72750881256 5034800.162934581)
1519	34	LINESTRING(304436.5957490607 5039283.567555323, 300206.7760243856 5041495.239783578)
1594	28	LINESTRING(305876.70442311425 5047207.641978321, 287621.31124022586 5038400.8925088225)
1993	29	LINESTRING(312358.11086253927 5047662.622058078, 299339.9484844415 5057512.162795526)
2899	18	LINESTRING(316190.4998567473 5044585.826067538, 300380.09885021765 5045369.620449321)
253	33	LINESTRING(314270.2031619888 5036233.151111496, 299790.0816779486 5039849.186667954)
2061	35	LINESTRING(308989.5066262085 5033490.614945206, 284270.2720763329 5037953.377943039)
2478	39	LINESTRING(306521.422522752 5038735.626971274, 299554.7954866149 5040253.661494115)
2934	27	LINESTRING(307347.55195822445 5042832.882883485, 298722.991797807 5046446.745186792)
1295	28	LINESTRING(306147.48660454975 5041041.820693489, 299684.68139904516 5043277.584583428)
2781	58	LINESTRING(306320.73478171707 5037227.473688584, 298463.87405411585 5039662.9414978195)
2711	24	LINESTRING(309222.75002399634 5050680.383648739, 285868.2518249291 5035128.075419857)
526	19	LINESTRING(309201.5115855835 5038918.635870263, 294656.35786261025 5045444.6194130415)
2480	21	LINESTRING(305407.45250949624 5043840.533704314, 302520.8292352473 5040740.778967288)
2203	34	LINESTRING(306193.4416343704 5035875.16531767, 299717.1552920456 5036085.729189846)
2647	40	LINESTRING(303043.0633682542 5042632.738575595, 294926.2582967389 5036361.81529446)
2922	22	LINESTRING(307527.5296112002 5034400.905747934, 296577.1905112139 5037464.466699492)
2006	32	LINESTRING(305779.2247497792 5040547.965190927, 298998.2098537053 5039861.810388756)
2683	36	LINESTRING(306322.25198121386 5047306.7245177105, 299658.53989020956 5040761.108218075)
2119	41	LINESTRING(304997.36276930146 5045411.461028713, 297316.35355584655 5035251.282393937)
2920	29	LINESTRING(307335.5531938475 5036216.125753437, 298188.6894185149 5038400.209955889)
1964	30	LINESTRING(312429.3320454288 5039829.192310604, 298742.04480722395 5040829.199016279)
1466	39	LINESTRING(307868.67175100633 5037691.688983356, 300036.89520476403 5041696.813437686)
1771	30	LINESTRING(312701.5141609475 5040885.365079581, 302729.9057594259 5040591.444662879)
175	21	LINESTRING(307408.18516683916 5041739.326068784, 297727.21981037187 5034866.103119447)
562	27	LINESTRING(312514.7561306425 5040959.061657288, 300238.60795961076 5042868.179263243)
1352	24	LINESTRING(306356.2557423691 5046617.216570718, 298722.0217639152 5037433.692326813)
128	30	LINESTRING(304694.7040088041 5043277.812610421, 298829.3838637445 5036001.27728064)
1003	26	LINESTRING(310125.2861492527 5051035.9026279505, 299017.90307131974 5040637.756633495)
758	31	LINESTRING(306212.7601775948 5042328.17000128, 299779.94165794115 5040090.255475142)
2790	29	LINESTRING(309233.28406426153 5048877.080345692, 299090.0220960661 5040569.14166631)
544	22	LINESTRING(304955.80187890073 5046156.417585151, 295357.7789413734 5052040.059632929)
1433	27	LINESTRING(305159.876723852 5043654.878339717, 299251.52335079253 5040445.327520538)
969	35	LINESTRING(310554.2632420712 5039434.919751666, 299096.198530116 5040309.409549736)
2698	20	LINESTRING(305490.4391616474 5034623.109217251, 301213.37344947393 5039541.067408587)
801	18	LINESTRING(303494.9850044386 5040399.9508589115, 294815.31550509547 5039770.013956549)
1996	33	LINESTRING(309427.69111630676 5053641.839107934, 299619.31023274094 5037740.280638192)
199	23	LINESTRING(304045.2569075526 5040385.568917093, 285118.92872649315 5035451.653251256)
1518	26	LINESTRING(310086.7524204636 5051219.85664767, 297243.3662478869 5048103.3745322395)
1393	34	LINESTRING(309168.0423051251 5043870.296648914, 299376.96593009075 5039807.465543279)
1671	25	LINESTRING(316952.89517566405 5044947.55397939, 298411.1732507105 5055263.1416435335)
737	27	LINESTRING(308890.4467412039 5042913.15164873, 295319.19959568913 5044109.521559373)
850	23	LINESTRING(309491.7277163075 5033442.078128752, 290973.58059420093 5044394.441746355)
1080	29	LINESTRING(308088.48040297965 5034239.435647941, 299763.8624648814 5040655.304940312)
97	24	LINESTRING(306731.4269078212 5043079.704589274, 295921.6628834273 5049442.490385169)
2372	31	LINESTRING(307760.9715808067 5033817.360517707, 298556.74506078486 5039834.914997263)
2554	19	LINESTRING(306559.1939366173 5038356.206916807, 292756.6569486724 5045449.681912481)
2388	45	LINESTRING(307060.9360558446 5044001.848613155, 300310.8802652987 5043438.06077818)
1594	28	LINESTRING(305833.09203675354 5047225.56723604, 287691.11186143674 5038366.655768756)
2258	17	LINESTRING(305034.77296965953 5041028.823350231, 299035.05242254323 5039228.916173603)
599	33	LINESTRING(305608.22181783745 5047140.687785474, 299824.8368277947 5040760.395484555)
2812	34	LINESTRING(317719.96939883387 5044052.817819461, 292349.8843196391 5037138.12483824)
2902	20	LINESTRING(306410.1695678642 5042254.223841281, 296480.9768984224 5042519.7275308315)
1792	45	LINESTRING(308969.4880272131 5041025.059530601, 299778.81486064085 5041696.060644159)
655	23	LINESTRING(307343.7187990847 5042428.925351969, 297064.7354576034 5043584.112890322)
328	38	LINESTRING(318359.07429160277 5043061.230016837, 299844.98910183477 5041750.03543788)
2152	25	LINESTRING(308592.20130654844 5042159.275176239, 293506.6226396764 5034711.774217013)
2522	54	LINESTRING(305571.102200291 5034598.919982242, 293121.25357426255 5034301.8763395725)
1863	23	LINESTRING(306439.3052599162 5033203.87051088, 288353.1308291253 5034437.42444265)
618	30	LINESTRING(307151.0373166506 5043855.348429739, 296657.3747114087 5053131.325395631)
63	35	LINESTRING(304944.1088803516 5045982.0553835975, 298702.27886393905 5039796.6339184)
2004	27	LINESTRING(306826.1742031269 5041968.0793119855, 300003.2731786217 5039584.364594234)
2160	44	LINESTRING(306145.13159934484 5043114.412041066, 300870.5850769646 5045216.303615397)
1799	28	LINESTRING(310831.9299246735 5048183.010126475, 299540.3553925272 5039944.933916116)
443	26	LINESTRING(306039.4168748366 5042217.791971445, 301170.7222767705 5034878.405030686)
356	41	LINESTRING(303407.6507925974 5043552.466186701, 299077.69312352425 5039451.757822247)
1498	33	LINESTRING(304603.24879578466 5038102.036408002, 298468.1985528982 5040809.698371441)
1650	36	LINESTRING(307164.9654448086 5046542.638291262, 301693.4443694975 5046521.532572277)
