name	weight	coordinates
1352	24	LINESTRING(306344.0446093885 5046632.437496062, 298767.0969483723 5037443.72384629)
2289	29	LINESTRING(308099.6421198713 5044479.290055684, 293281.00393409276 5043364.746061748)
1211	22	LINESTRING(306208.8689644683 5034152.435869442, 300184.6496849053 5041590.814496315)
115	25	LINESTRING(307627.64593652077 5041124.974466304, 301849.60035522585 5050105.054059695)
911	29	LINESTRING(307040.0671680978 5035794.111959012, 301330.0132051538 5044585.495940508)
2337	31	LINESTRING(306895.13282758335 5038643.230273029, 299477.81247036153 5040073.314861607)
699	28	LINESTRING(310464.72298884275 5039005.625398231, 294178.68638276844 5035748.264085137)
2788	29	LINESTRING(308935.13713242847 5037915.120871777, 299781.89724937466 5041553.833225883)
2170	32	LINESTRING(303334.31652826903 5040219.407544914, 302862.3146410474 5040538.022155897)
2453	30	LINESTRING(303122.11538818834 5041958.942428571, 294541.2882335679 5031222.29512352)
2814	20	LINESTRING(314202.5762341196 5040773.184407392, 296369.8482513335 5032071.59107261)
593	24	LINESTRING(306192.107958462 5046587.864045881, 296196.75110157713 5044255.9734577)
45	22	LINESTRING(309109.5612895458 5050182.089000776, 303880.62616719 5052111.219463619)
1377	24	LINESTRING(310629.2994918575 5051119.536427443, 297280.47595874034 5053212.437063734)
2517	26	LINESTRING(307096.3310177895 5034052.502961545, 299016.71140925086 5040162.431664601)
1573	20	LINESTRING(306196.211231806 5046962.506738613, 300461.62295299955 5039966.293346138)
2301	25	LINESTRING(305861.26610770397 5040916.783042074, 295739.7592220699 5039465.194545622)
2197	33	LINESTRING(306210.39204743283 5043713.6095491955, 298653.9135570147 5039361.269925677)
1612	35	LINESTRING(309813.46317740076 5050317.380439683, 301051.23846980545 5051334.314653961)
2240	23	LINESTRING(304755.3500340207 5045852.962323088, 296546.86033954757 5048819.550527419)
900	19	LINESTRING(306277.5104716818 5043164.998332647, 300532.7083872192 5040944.967594117)
1029	38	LINESTRING(311532.365687831 5049491.984191644, 299734.3482002065 5051093.028151677)
1068	25	LINESTRING(307204.3417921871 5034557.965941811, 300670.56618615193 5035756.569766479)
302	24	LINESTRING(306066.6649489717 5039002.15257524, 300624.69087658304 5040864.064463808)
1947	25	LINESTRING(304203.2078441181 5044640.124602504, 300072.1880090897 5042598.8106351355)
1454	18	LINESTRING(311017.02041221637 5041963.354668322, 297206.8668494547 5042433.072738613)
1186	31	LINESTRING(304173.46096515964 5044163.249591284, 299094.8275555399 5040571.386180325)
895	28	LINESTRING(305169.42618248356 5042686.941293207, 300570.64579195133 5043435.943531318)
1575	15	LINESTRING(305053.4565339605 5039815.986596676, 299571.8219491453 5040925.420931648)
2002	21	LINESTRING(306199.0970618877 5040477.792658642, 294853.5253512455 5047812.683797167)
655	23	LINESTRING(307347.6147277966 5042372.814874716, 297124.7995269208 5043508.920069825)
1957	30	LINESTRING(316991.34275584336 5042027.381036289, 295155.1901125005 5042189.004816693)
2904	31	LINESTRING(303762.21291132364 5039886.398773269, 298915.5455211868 5039504.895086733)
835	22	LINESTRING(312658.9030885732 5038246.4237785265, 292743.2311996149 5048683.645300259)
2949	24	LINESTRING(311126.90485049476 5039145.357934609, 297767.202389589 5039908.377632216)
1691	26	LINESTRING(309363.99547534314 5047088.121699795, 302820.99063185556 5040830.843712015)
2159	36	LINESTRING(312083.0864635214 5040230.443976711, 299505.9596719395 5041444.458012114)
869	40	LINESTRING(306353.6597440415 5033726.54584158, 298559.11092247715 5041075.616129752)
1429	37	LINESTRING(312256.9806500747 5039643.469570736, 298849.0125323825 5042175.978386415)
1776	40	LINESTRING(307468.5273883584 5038165.193959186, 292173.81789409043 5032447.453638042)
159	38	LINESTRING(307934.55686425726 5037178.242439365, 295857.4367986016 5040953.526899348)
615	31	LINESTRING(305332.399946683 5045959.427405787, 296668.3810010474 5043916.346697263)
937	47	LINESTRING(310584.8753163797 5037669.128854488, 285192.48744261736 5035404.944245418)
227	24	LINESTRING(303229.29618675326 5041706.717521141, 294977.3996269847 5052879.940862742)
2069	48	LINESTRING(316493.01526327257 5042150.857879439, 301341.9633346121 5039562.435418038)
1676	24	LINESTRING(305173.8230135163 5043888.622497934, 302711.330890687 5051212.1047061635)
1437	27	LINESTRING(308143.2882504134 5045517.217140751, 299448.7433834749 5039816.56594249)
2206	36	LINESTRING(312004.69503466605 5039292.322738447, 298843.5598121923 5050390.792917302)
408	31	LINESTRING(308199.50527609803 5037463.8317047255, 296436.17113065405 5032749.460552025)
1214	33	LINESTRING(317349.1944560864 5042080.612908143, 292749.1691387235 5043570.839547611)
788	26	LINESTRING(307537.06327088445 5047619.3382131, 294402.23753793415 5053414.628875342)
2716	44	LINESTRING(306858.3448619148 5035601.993445927, 298123.99957714265 5042619.058447131)
2521	29	LINESTRING(305516.0540152553 5034538.806898497, 293158.00222170696 5033989.960394438)
333	27	LINESTRING(307930.33844305447 5039691.201990974, 298729.68822127837 5039820.552598877)
440	29	LINESTRING(303840.91958135704 5042578.161565007, 298560.936256395 5044236.641827269)
613	16	LINESTRING(303860.9494935902 5039390.619883872, 295687.03972588415 5039751.453805376)
2978	27	LINESTRING(308758.75059343193 5050834.12107058, 300691.63497932075 5044543.847019068)
1342	32	LINESTRING(306886.4574720847 5044598.631438903, 300132.26251873915 5041733.792675067)
1207	45	LINESTRING(308869.61474183947 5036989.890319825, 299920.00266922894 5040366.153869992)
398	35	LINESTRING(305762.143900951 5037795.572077744, 299364.81684464496 5040249.836458257)
2406	31	LINESTRING(306238.016269864 5033469.810568592, 298558.5616633105 5039553.49426125)
417	29	LINESTRING(307040.2217115788 5038392.178032093, 301344.07092806057 5049294.720716354)
347	28	LINESTRING(307477.6380554928 5040033.661030905, 299652.00476063194 5041020.797793048)
2843	29	LINESTRING(308527.18186629174 5044743.591825501, 300806.8537506189 5047717.968177355)
2368	26	LINESTRING(305296.0083656151 5044179.927619796, 296795.36163317855 5048113.277495911)
2434	17	LINESTRING(308272.90996009234 5035020.224461472, 285365.94533640007 5035475.719846673)
2165	21	LINESTRING(304470.49102093186 5040580.658371216, 299377.492120482 5040464.628813622)
2589	32	LINESTRING(318302.6813656182 5041564.667596138, 299215.7132704769 5040228.664469623)
1268	21	LINESTRING(306530.132836898 5042133.527732445, 295630.96406336385 5039997.560983193)
2873	54	LINESTRING(318343.82072229683 5041749.045337462, 298641.65070437227 5035890.998187703)
1024	18	LINESTRING(308352.7911412178 5041410.249303556, 288726.1960138713 5039504.413696089)
773	15	LINESTRING(303093.26476612885 5041914.3652786715, 298528.12261074886 5037023.490836628)
888	19	LINESTRING(307249.4811936484 5040171.943379537, 297995.6816539641 5042293.589977526)
1710	19	LINESTRING(309024.6169771363 5035668.163135492, 300395.7865881242 5039776.882600859)
2470	34	LINESTRING(311795.13391032093 5039783.4893379435, 295513.3690761457 5040535.089953941)
1040	26	LINESTRING(310966.7262765826 5048698.07895862, 294440.6065883068 5049680.746936769)
1458	37	LINESTRING(308664.78565672395 5038199.772323824, 300568.00979533716 5040679.194251123)
242	23	LINESTRING(305248.31253731064 5039679.340133201, 289541.5245865615 5038571.556808258)
482	18	LINESTRING(304416.58158689603 5043718.918835583, 297142.7401970132 5044054.787257694)
1809	27	LINESTRING(304897.8795040334 5041693.479865855, 300451.1271509708 5043079.478642467)
256	28	LINESTRING(306815.7059873176 5040090.768765129, 294467.0204060642 5039886.196614348)
93	18	LINESTRING(306899.4259113356 5038719.838425553, 300691.12508858513 5036141.818800872)
400	39	LINESTRING(312917.31026144145 5040729.67093634, 300451.04298167204 5040136.088523858)
1028	34	LINESTRING(310209.21892662457 5036802.114426678, 298870.8478156989 5040525.936587058)
1645	26	LINESTRING(312477.7522389713 5040348.011156953, 299820.21354135167 5040025.74709528)
2749	22	LINESTRING(306172.180186918 5033493.954967913, 299894.5147183566 5039986.613052113)
2473	34	LINESTRING(313880.2292445286 5036085.763141251, 300349.8036383933 5042372.806158757)
1924	25	LINESTRING(308629.7770774953 5044443.566580623, 295466.3057578937 5040364.882303172)
1232	44	LINESTRING(318246.0888520393 5044867.271658979, 298529.79584010976 5046540.597784224)
1948	28	LINESTRING(307071.33430705476 5042751.526133023, 299913.4105159759 5041758.991668733)
615	31	LINESTRING(305316.66211006715 5045988.568495499, 296739.3140152213 5043853.931177432)
1796	35	LINESTRING(307119.81948003604 5035941.005498243, 298516.51694944466 5041972.544383016)
1028	34	LINESTRING(310166.0544604572 5036826.714823914, 298847.9522436304 5040550.955296075)
2339	27	LINESTRING(309245.9516599146 5051269.248956731, 295328.9299110213 5039524.9556156695)
15	26	LINESTRING(309532.08947865514 5043967.340801444, 298777.4861401336 5041510.541649139)
1268	21	LINESTRING(306495.15309947345 5042136.6189803835, 295639.3558403831 5040045.70457711)
2762	21	LINESTRING(306277.9163703951 5039242.05943808, 299723.15226152726 5041545.745265717)
1140	36	LINESTRING(306269.51338995836 5037101.063108645, 279647.77544275374 5035850.135822478)
876	27	LINESTRING(306093.8706838881 5038917.059778543, 300259.6300128818 5041545.46504193)
587	19	LINESTRING(311969.11740026495 5039379.890456913, 296944.0878288514 5054813.256311053)
515	20	LINESTRING(304357.65123681177 5040240.607339245, 300498.16386852396 5039599.794563886)
1200	24	LINESTRING(308049.34819689736 5051606.985348545, 297801.6541678325 5038983.454400884)
347	28	LINESTRING(307556.9703644706 5039994.101717693, 299600.94172967086 5040992.8470457075)
2400	40	LINESTRING(305193.48183653376 5037451.18145207, 298824.7834007044 5039515.739926724)
2378	41	LINESTRING(307498.67869196023 5034157.5031810375, 297533.34211470623 5034450.285817031)
2959	22	LINESTRING(306017.6134647456 5035088.606053746, 299243.9504089064 5040534.118626972)
2602	24	LINESTRING(305973.2537309252 5039190.1540995445, 299765.9721130047 5039972.166865595)
2163	23	LINESTRING(309269.82230751775 5050087.578915426, 293691.91868680407 5044621.221659266)
831	24	LINESTRING(309255.97904767655 5048314.975294851, 299787.31503765256 5051361.558408229)
2941	39	LINESTRING(310679.33370426286 5039526.845772605, 302250.4994041555 5051442.96745549)
609	23	LINESTRING(303330.31779660936 5043089.509917854, 299691.52316216956 5045321.478351875)
929	35	LINESTRING(305250.4651967806 5034666.6981985, 294879.9936639376 5042605.852676416)
2435	26	LINESTRING(306242.33277778 5039598.02388005, 296405.8473152403 5037365.800411118)
1127	22	LINESTRING(309518.2825300377 5035054.644144994, 301177.6003684444 5042345.756392487)
1105	27	LINESTRING(305828.27134802163 5039802.4764076285, 297455.4301242552 5043955.054136507)
971	32	LINESTRING(306288.16961155715 5044880.653605432, 295161.7563949083 5040342.174447971)
2248	40	LINESTRING(311193.35291558993 5050448.001539427, 298206.0236562559 5038844.565045094)
1832	35	LINESTRING(308594.575211916 5036576.4285106715, 299293.53968823055 5040040.360364434)
119	35	LINESTRING(302988.0962993847 5043216.901131619, 300032.98452205263 5041631.244075883)
2158	26	LINESTRING(308673.27828072803 5036325.597131128, 285442.0015565925 5035403.459373457)
316	32	LINESTRING(304444.12802657805 5038008.888895596, 299525.42016356974 5040722.808884675)
1722	41	LINESTRING(311372.7138246717 5048333.475000507, 300352.5488021306 5047894.878898128)
2700	22	LINESTRING(305959.0909480551 5045217.503839091, 302660.4098594208 5040693.24357101)
1355	28	LINESTRING(313029.8258267949 5038306.597973806, 302262.4824714697 5046548.443647404)
337	38	LINESTRING(314975.741657457 5043957.138373823, 294344.4176419219 5033220.783783715)
317	41	LINESTRING(310240.45228554413 5049029.468320619, 302399.78685997595 5049027.2563565625)
235	34	LINESTRING(309449.22239121393 5054152.899656713, 293643.3146925005 5044529.588668273)
552	22	LINESTRING(309499.98327971064 5050601.070226385, 300047.91359093704 5037087.96843198)
493	37	LINESTRING(305166.2818465321 5044116.720383483, 294220.4304049145 5051411.612189854)
686	21	LINESTRING(311866.74767111096 5047425.660881987, 299270.92884253344 5036672.644178334)
953	26	LINESTRING(308990.5111853588 5044795.811010307, 299431.52722309134 5041181.737442931)
866	37	LINESTRING(308664.48796696664 5034299.586809561, 299686.69213747344 5040566.342974409)
2184	36	LINESTRING(306310.49256429326 5036331.88593155, 299918.66476674203 5040341.884734395)
907	38	LINESTRING(303649.27468017663 5043405.905128915, 300890.00710905704 5044379.621087092)
1571	22	LINESTRING(308876.70098655444 5051391.174366984, 300930.86302605894 5035650.852618402)
2140	46	LINESTRING(309386.5397600496 5048763.548583769, 300585.0987484451 5040011.185855997)
1089	21	LINESTRING(306316.82818130346 5046071.737658832, 300676.4898513616 5045410.731122377)
1570	36	LINESTRING(308627.2460974039 5053351.302170669, 292010.80416629935 5041971.402051846)
2665	28	LINESTRING(310259.09277510445 5037079.955445351, 298877.72112649004 5039656.265943522)
1352	24	LINESTRING(306385.1713882488 5046628.617642168, 298703.2297801349 5037451.989143531)
815	28	LINESTRING(310212.7758071097 5039767.192800273, 299630.04802521766 5041533.678779301)
2148	19	LINESTRING(304063.21341160603 5041652.891618243, 299828.1903215374 5041422.003740487)
1392	30	LINESTRING(304661.3573993424 5045785.810113163, 301532.4348991904 5035970.334340903)
997	33	LINESTRING(308274.4583862472 5036052.460221167, 297183.7880264021 5043545.552307343)
2801	22	LINESTRING(311770.25873809034 5047479.782917095, 273416.80532001215 5040969.26058219)
2338	26	LINESTRING(309263.4457578942 5051252.980740146, 295282.9435455777 5039299.372282687)
2765	37	LINESTRING(310048.3269597671 5036946.671085498, 299255.60807881824 5039213.044853444)
1002	27	LINESTRING(305953.6047223476 5039570.278919858, 297847.98821198475 5050567.726299858)
262	26	LINESTRING(309484.29473179736 5048536.895014932, 295611.69291488145 5039389.205556214)
1413	25	LINESTRING(312680.176978662 5037754.517470176, 300786.6363023408 5042870.960692838)
1406	17	LINESTRING(303379.05889263295 5042982.0093961675, 299060.156974489 5044052.905260254)
1474	25	LINESTRING(305340.02107517386 5040701.264221998, 301506.0817750136 5052277.760918662)
2150	26	LINESTRING(319369.15959710605 5044507.975389817, 296045.42024297063 5043006.704209598)
2326	33	LINESTRING(316366.8866357184 5041565.9915222535, 300438.0249856287 5041134.216044212)
2	15	LINESTRING(305196.2806947179 5040053.666280737, 294890.6360582614 5039388.985160876)
2023	45	LINESTRING(305910.5242817893 5040849.672697664, 296296.1396599835 5043826.998123783)
1438	23	LINESTRING(308709.9842049189 5039668.444392458, 299356.4019672665 5041578.192937503)
1549	25	LINESTRING(307506.6284907102 5038383.082277233, 301050.1698003413 5042465.3798297625)
2585	27	LINESTRING(308624.5744879071 5047877.16176952, 294705.40856423974 5045908.288066856)
1537	20	LINESTRING(306384.2960914747 5042291.774722935, 301987.1830022891 5050628.724521117)
290	38	LINESTRING(314659.27407205466 5037122.049313599, 274730.24161468353 5035025.645856929)
2762	21	LINESTRING(306254.9094999812 5039177.430929204, 299707.3360455632 5041536.211904899)
2958	33	LINESTRING(306620.5162990812 5034373.950711746, 301021.7874324361 5041967.488094843)
2094	30	LINESTRING(308488.4853602549 5036765.087548063, 295725.7692668869 5040320.854432621)
1749	19	LINESTRING(309068.08403186017 5038892.244683007, 300483.25769955345 5040932.577473885)
1733	35	LINESTRING(305354.7277196692 5044118.896845365, 296724.5893945582 5043847.703908477)
304	28	LINESTRING(303479.9196218879 5043158.927471187, 298636.7368965668 5047362.55744471)
75	29	LINESTRING(308054.7055181725 5042723.413029345, 297246.80732368183 5048415.8842063695)
1203	19	LINESTRING(309041.6953329488 5038842.988067657, 300252.50048484694 5041495.46745175)
1258	36	LINESTRING(311839.293221287 5039843.111699065, 298839.7813510715 5040001.186875752)
2229	30	LINESTRING(310670.92669904884 5040460.719664293, 296356.9075804211 5047167.358565241)
1688	14	LINESTRING(305459.049218992 5040245.305747101, 300230.09950537805 5044807.058311757)
878	20	LINESTRING(306028.82070384 5038744.8483163165, 298332.7915913105 5039091.761296612)
649	34	LINESTRING(306451.9044926021 5036303.16258753, 285414.74800354673 5035624.553036273)
1362	28	LINESTRING(305753.34165235056 5039809.607325288, 289416.8116123747 5038547.85413562)
2323	21	LINESTRING(307919.2762063802 5040116.898776666, 303075.94808056235 5039266.077049528)
195	27	LINESTRING(308849.8249844321 5047967.200883775, 301046.75479500217 5050599.0244682245)
368	21	LINESTRING(311245.83760132844 5038380.461787458, 302622.55403686705 5040536.870109319)
2253	35	LINESTRING(304145.3789100277 5043085.9932053145, 298142.6430027402 5054243.429977557)
814	22	LINESTRING(310432.37697363796 5039832.93495004, 299626.92118945357 5036125.219415582)
1599	39	LINESTRING(307734.0574442117 5033451.039235208, 299348.74635170866 5039911.779722088)
2842	28	LINESTRING(308533.520251776 5044696.605119828, 295486.26023150777 5040272.196077749)
731	28	LINESTRING(309714.03491158143 5033682.375714718, 287457.42475474015 5038077.2988503305)
1067	24	LINESTRING(308295.64712433337 5047985.189703836, 289588.02162820176 5034182.853137106)
625	23	LINESTRING(306944.10134359694 5032876.057074214, 297436.6054102756 5050286.998737599)
1260	31	LINESTRING(303014.4998141734 5042720.314344158, 292984.19464156794 5046886.709233845)
1194	22	LINESTRING(304306.16522373754 5044712.623976582, 298211.83172205044 5042128.490659835)
254	30	LINESTRING(310184.29113972647 5049046.324114825, 293786.89405562024 5045540.267564854)
1997	22	LINESTRING(305407.6234351414 5038095.767616556, 293072.8285994517 5039425.955618958)
911	29	LINESTRING(307010.4042963645 5035841.019103338, 301329.7048711409 5044579.906877032)
792	32	LINESTRING(306131.07923331065 5033326.346963325, 300292.36741043965 5040305.4596629245)
2535	36	LINESTRING(308028.4981617114 5050465.8984032525, 301828.45529783255 5036880.53654369)
1860	22	LINESTRING(310410.5593413975 5036892.67638263, 299569.91980925034 5041024.326517162)
442	26	LINESTRING(306035.5077560558 5042427.852813334, 299071.10170142225 5042341.202094984)
2662	30	LINESTRING(310019.4200831875 5037250.11582067, 292454.36764613556 5043639.526083052)
728	30	LINESTRING(309592.5814414259 5050283.354499218, 299528.1159063484 5040445.653134112)
358	21	LINESTRING(306670.87476856884 5033363.249032304, 298717.3842081034 5040114.537267695)
2561	29	LINESTRING(309967.22529303585 5051706.156642626, 299249.8277281216 5040268.732844246)
206	29	LINESTRING(303645.8693368228 5042996.692917517, 297136.2568110983 5043982.576226661)
1880	40	LINESTRING(306962.21219844255 5043286.358013383, 299752.6909889923 5041228.316269319)
141	44	LINESTRING(307454.1667296822 5041277.998493153, 300413.87468689954 5041487.659133537)
405	33	LINESTRING(306563.79085450293 5037154.3101675315, 299717.25076496863 5040955.376368593)
2166	35	LINESTRING(307698.3701525532 5037795.440323832, 293855.612745468 5046220.796763891)
1735	38	LINESTRING(315799.6398869466 5043906.513818498, 299984.1889788889 5050924.332999583)
595	29	LINESTRING(306364.8232681803 5046877.3507879535, 299631.99025229894 5039676.65100261)
2207	33	LINESTRING(311867.80207395466 5039312.546192113, 299010.384717435 5050173.181044908)
938	47	LINESTRING(310882.9124392761 5037461.141368083, 290318.12195497815 5041004.372515052)
1333	20	LINESTRING(303685.39234859444 5040922.725093056, 298700.7377639556 5040071.799958831)
775	31	LINESTRING(310153.6731398213 5049314.71483016, 287929.2461896746 5038966.255612521)
1670	35	LINESTRING(315737.68652006274 5042937.339312744, 300163.4906817525 5042095.062918501)
1036	22	LINESTRING(308825.91338447365 5039238.683959578, 299803.44987860095 5040375.001066382)
87	26	LINESTRING(306845.26272440876 5046295.281635998, 301069.83404929773 5048267.286842799)
854	30	LINESTRING(307811.0478574909 5033397.936802133, 297798.035253998 5047355.134859787)
988	30	LINESTRING(306398.93477854476 5043261.285355567, 297118.8765381525 5046300.480309061)
857	33	LINESTRING(304487.825624433 5043994.601130188, 299398.29444836813 5041167.741879157)
959	25	LINESTRING(309834.40038302133 5040080.102388269, 298294.2227195249 5042273.434449583)
1637	91	LINESTRING(315855.1951999226 5043024.179389363, 295498.6974945592 5040337.7523487955)
2824	20	LINESTRING(304874.4719362721 5040232.975310205, 299989.57872340514 5040749.548706008)
2812	34	LINESTRING(317696.75114194816 5044065.102890249, 292377.96389400243 5037182.935008201)
1860	22	LINESTRING(310408.5284672973 5036922.469299049, 299630.70405339793 5041040.683961861)
2540	28	LINESTRING(309260.6835603476 5056315.072222072, 293474.2509539894 5049970.9972158605)
270	24	LINESTRING(309319.74134096014 5043004.642107998, 294188.6998164014 5038558.5992589155)
1293	34	LINESTRING(305438.5427519516 5034810.585675964, 301065.73796572315 5038525.749219244)
1251	34	LINESTRING(308338.1541201818 5038381.158730525, 300637.9627929642 5041655.5516941985)
2786	33	LINESTRING(304306.0897780765 5039703.259304925, 297630.38357967796 5045547.654125085)
2243	20	LINESTRING(305638.68100778875 5038625.375794287, 304631.9801954804 5054249.31401021)
2952	22	LINESTRING(304993.0495169807 5040179.281282964, 298680.88248174626 5041540.375467679)
2249	19	LINESTRING(305131.5127304389 5043334.538121772, 302636.75233808084 5040744.489806083)
2265	21	LINESTRING(306979.03292728605 5037229.931158391, 300867.49745906785 5035965.495966027)
1944	34	LINESTRING(306806.7422316059 5035575.242755532, 299584.6538398525 5039805.301296822)
191	25	LINESTRING(308215.5739305818 5043714.844191622, 298558.667264162 5054017.926103868)
1389	33	LINESTRING(306247.65940048423 5045429.80564823, 296990.897678504 5032838.361406582)
1951	29	LINESTRING(306181.3770031095 5043143.776240576, 297320.3400567525 5034427.503506996)
311	29	LINESTRING(310088.8777131748 5049701.969414228, 299798.8557770086 5040717.371566953)
1602	38	LINESTRING(306797.4637590781 5033659.110605896, 298577.15069032885 5041073.141307983)
125	33	LINESTRING(312849.46353068686 5038227.894990765, 293862.5348077833 5045147.999850382)
2836	56	LINESTRING(303136.40900586365 5042836.029881183, 289433.0975901637 5041509.036186169)
2160	44	LINESTRING(306152.72299895826 5043141.031107143, 300919.0224254853 5045151.915685195)
913	33	LINESTRING(310952.6948653232 5050512.216070207, 297079.54390070133 5049697.030282742)
183	19	LINESTRING(306470.93541575543 5033661.896659289, 299742.68367218325 5043379.528770004)
2384	47	LINESTRING(310094.5695930854 5049312.864719581, 300068.1622700907 5041218.698100483)
2478	39	LINESTRING(306548.11273840605 5038748.443941233, 299547.0959813313 5040256.148365883)
249	29	LINESTRING(312202.66931959294 5039991.277692837, 295723.1851748106 5040163.477475126)
1089	21	LINESTRING(306333.7945292188 5045991.384220668, 300699.8935964626 5045421.598492328)
2777	26	LINESTRING(309173.7566291388 5051050.250356209, 296915.09944974934 5047872.564772474)
1551	36	LINESTRING(317500.7660072127 5043694.020953595, 285440.7286909514 5035570.090967268)
1368	45	LINESTRING(306780.9520967997 5036867.370568611, 299393.4669192313 5041172.494799324)
1351	24	LINESTRING(306368.0121936596 5046703.61821835, 298648.58753681456 5037556.126821001)
1947	25	LINESTRING(304229.50841055874 5044627.961399041, 300045.79963454773 5042619.451250969)
2556	42	LINESTRING(308861.9399764973 5049800.411816639, 296776.8097749134 5041258.78057546)
2786	33	LINESTRING(304351.86840336735 5039675.819514545, 297591.38673276996 5045601.839659429)
516	21	LINESTRING(310762.9169352733 5039109.19656139, 299608.63338673173 5040683.9800781775)
759	31	LINESTRING(310843.41060630773 5038557.279664219, 302189.73205236474 5050660.766284159)
2726	19	LINESTRING(306442.4698645534 5036739.324878542, 299857.2226462575 5040735.022786772)
39	22	LINESTRING(308290.0703052481 5052528.099183821, 299873.7625656228 5048472.792518703)
1251	34	LINESTRING(308363.61453059834 5038407.359109675, 300602.3554037381 5041629.757899243)
2274	46	LINESTRING(308829.7006521178 5037140.227462077, 291074.50177283253 5040958.659666708)
2208	35	LINESTRING(311289.86595617497 5037906.357603379, 291095.2223903074 5041133.363862779)
2810	35	LINESTRING(303351.5901923007 5040382.081639685, 295794.169021522 5040422.147324275)
2124	34	LINESTRING(309664.0550488561 5048249.010644829, 298722.1624056547 5040167.5766371945)
650	57	LINESTRING(306426.9538226721 5036467.359256555, 299948.0753147667 5040831.820866311)
2982	40	LINESTRING(317354.4051739461 5044483.91338301, 296836.02986548404 5054657.545607866)
1374	33	LINESTRING(303082.00517190254 5042992.968362769, 286535.8688723531 5039047.056923472)
2569	24	LINESTRING(314143.77933717176 5040757.771559253, 296070.27352412284 5045265.989349632)
619	25	LINESTRING(307286.3146261878 5044091.558191489, 298314.77595201373 5050640.970057741)
1233	17	LINESTRING(304583.0516784242 5042803.969198868, 300692.50173691096 5037416.349203708)
1291	29	LINESTRING(307366.5385885535 5044818.059277899, 299257.9929959421 5039868.13279949)
2975	33	LINESTRING(309347.7773457397 5036939.017303385, 299323.4949004941 5039925.979447678)
2822	43	LINESTRING(306349.2378767663 5043432.366260307, 296863.61939248303 5033079.321581189)
381	23	LINESTRING(308046.41215062194 5033018.259218245, 299074.2721734701 5040060.685683501)
369	39	LINESTRING(307791.2860943619 5049129.958260475, 293691.30428039085 5039672.46724974)
2394	19	LINESTRING(307016.88995277294 5042548.269298752, 298918.9159163691 5039510.729092788)
669	45	LINESTRING(309280.0563518458 5038797.842618646, 299053.7309265107 5039992.336289629)
1738	26	LINESTRING(309247.0454258649 5043594.924224548, 299077.4074572364 5053084.6863104)
1756	40	LINESTRING(304256.7114058267 5042957.661076087, 293774.2039658428 5049918.097441543)
476	73	LINESTRING(317717.83892738115 5042114.889932211, 300931.6363040421 5037297.8346881)
557	29	LINESTRING(307296.1160360834 5042390.729228941, 298993.4424213389 5040446.733352331)
1955	27	LINESTRING(305016.8506133885 5046436.143390993, 289486.2676066984 5038072.017494648)
1511	26	LINESTRING(307065.96611876204 5041769.6623096075, 299684.8723062426 5041440.900565112)
410	36	LINESTRING(308081.38273304375 5037395.389790999, 299620.2809072143 5041503.45558963)
1738	26	LINESTRING(309193.55704807444 5043585.545718571, 299120.70889409084 5053074.256614899)
645	30	LINESTRING(305643.4111842761 5035252.569388923, 298925.1152044449 5040374.339976098)
2762	21	LINESTRING(306216.5113896485 5039160.212708481, 299724.81800433417 5041622.194151093)
1190	14	LINESTRING(305576.5336846319 5038906.224285012, 300505.88441019 5043311.966970756)
2814	20	LINESTRING(314199.5760044125 5040781.128790131, 296363.495872835 5032121.624312296)
1271	32	LINESTRING(307499.70171406283 5035100.850289366, 298017.1872739354 5051599.208214815)
1363	32	LINESTRING(303170.3708437769 5042757.456006907, 300653.2648296619 5050139.217218956)
2223	35	LINESTRING(308350.0257258203 5042761.641309107, 299628.8199441395 5039841.4861968225)
1589	22	LINESTRING(304883.8358455416 5043365.140067274, 300541.7809943214 5042039.896690173)
1336	43	LINESTRING(309921.1289646673 5049737.086816146, 299462.86716619274 5040054.695596064)
647	29	LINESTRING(305646.8921328337 5035268.869251136, 298923.2403553226 5040130.212750414)
899	18	LINESTRING(304646.8635595597 5042451.966064588, 301581.59307884076 5038961.902505227)
225	21	LINESTRING(306260.9771081608 5035840.497020358, 300588.9896763201 5041317.61231063)
2726	19	LINESTRING(306510.510654781 5036702.734592588, 299890.8382714381 5040736.73006786)
1138	22	LINESTRING(307981.9589425808 5032087.2936730925, 293188.4474642215 5043590.282420671)
2832	38	LINESTRING(305797.5433386469 5042184.208969812, 300446.5983122768 5047350.054507061)
112	27	LINESTRING(304948.35506912245 5041049.36197964, 299221.8602902159 5040376.683125355)
2749	22	LINESTRING(306162.94788356865 5033438.8848886555, 299912.2973791557 5040068.457738731)
1598	48	LINESTRING(316930.9092105732 5040090.446156669, 300379.2775206462 5040823.527420809)
1884	37	LINESTRING(317017.51684687077 5042259.494701663, 299171.2085605273 5040334.488931515)
1060	39	LINESTRING(309034.98495368246 5053000.742039408, 301071.2204805548 5050985.605382756)
1307	23	LINESTRING(303167.08960966713 5042977.097531077, 300690.9183782471 5041334.911964247)
2875	28	LINESTRING(303970.5845662595 5041636.750079247, 296056.18466915376 5037271.619473302)
375	27	LINESTRING(305678.07821402466 5037502.500513827, 299543.4596312297 5040476.943973237)
1113	24	LINESTRING(305520.305050344 5037025.6782219745, 299433.84895175695 5041356.965754649)
586	23	LINESTRING(305529.5550475921 5047024.637733602, 297743.2054266246 5038207.871413584)
