name	weight	coordinates
1458	37	LINESTRING(308705.38507429475 5038214.265681054, 300540.73798359284 5040717.728656125)
2063	32	LINESTRING(309764.10028831824 5039714.74943332, 299339.0186658082 5039950.717550931)
1566	32	LINESTRING(306120.6953034001 5042122.881235132, 299775.7408287005 5040844.1223002905)
2796	22	LINESTRING(306585.31062230375 5035192.520387282, 297373.329086507 5043189.8462707335)
884	40	LINESTRING(308278.74760338775 5038289.422014997, 299020.8825715173 5039545.104702647)
2055	16	LINESTRING(303300.6300797405 5041814.872063971, 299685.1394915009 5040618.022720343)
1399	14	LINESTRING(304033.7480207573 5040426.119757428, 296462.08415895724 5051676.347076726)
1765	26	LINESTRING(306808.0012902697 5038015.276248078, 299502.28734754596 5040652.911062784)
2501	40	LINESTRING(304595.6877044402 5045583.801565165, 301560.69008614705 5044714.440452827)
399	44	LINESTRING(312954.4726444296 5040642.262252127, 299676.0457480174 5040079.713605246)
358	21	LINESTRING(306624.8912260638 5033405.480785753, 298713.97176391934 5040121.560817898)
280	59	LINESTRING(302931.01173223293 5042715.33282658, 298186.9229241544 5043126.918625259)
1888	25	LINESTRING(308193.7944099502 5050503.326095386, 299405.60263034934 5039910.665786924)
2664	29	LINESTRING(310118.41607721185 5037023.982946965, 298738.1680645412 5039455.825899541)
1489	21	LINESTRING(308143.9003255417 5047351.0939214295, 297615.7000959066 5046454.714011639)
529	32	LINESTRING(305764.0827677896 5042382.247925196, 298195.4631911159 5039333.364541034)
342	21	LINESTRING(306504.22008968383 5044629.5942429975, 300118.28274327324 5040056.553645664)
2796	22	LINESTRING(306543.26755742775 5035201.7431637375, 297369.7058675148 5043197.059063826)
2867	19	LINESTRING(303953.12350350677 5040264.794294592, 301238.30597843626 5039522.066060019)
649	34	LINESTRING(306417.01337262936 5036316.3829190675, 285343.3051290126 5035671.415888505)
2741	29	LINESTRING(303889.3503120161 5041953.587759606, 295682.2484482639 5043394.012651547)
1905	27	LINESTRING(305600.91190508445 5041099.02733595, 300810.834833173 5042356.9548144955)
1626	31	LINESTRING(309550.8216650435 5037083.947099985, 295940.8720637146 5046466.728486227)
2476	35	LINESTRING(308826.6295016204 5038175.229083852, 282928.62194686703 5034303.837506276)
157	33	LINESTRING(308637.50812217273 5043918.853368007, 281720.55138000863 5038050.347014099)
2328	27	LINESTRING(303804.13232540176 5040217.107741336, 300204.02848239423 5040235.645966656)
1481	31	LINESTRING(310989.95591291046 5048731.856082375, 292522.342083107 5042957.149288764)
94	19	LINESTRING(306956.26450094476 5038657.367144035, 300537.984811017 5036141.5687292935)
343	46	LINESTRING(309868.173789374 5047078.390531752, 301388.17091114697 5045805.377588982)
1850	28	LINESTRING(308878.1289129702 5044733.4777943, 300798.96443996805 5042635.944722581)
221	33	LINESTRING(305912.2441260032 5043763.164173714, 296173.2019147898 5047033.317605061)
674	42	LINESTRING(304542.8605309049 5042917.194164439, 301895.16252550145 5047928.550629086)
659	31	LINESTRING(305003.558983398 5037521.678398695, 299507.25978178746 5040137.031686894)
41	24	LINESTRING(309131.09084426094 5044404.37792897, 299838.8559977694 5040973.272368273)
2370	28	LINESTRING(305733.6512374167 5034927.373257476, 299048.63679470384 5040445.8969058795)
1297	37	LINESTRING(307757.41867782956 5037904.650111242, 299821.3819399383 5039919.944566834)
1297	37	LINESTRING(307767.36068760755 5037911.997612472, 299768.63866381557 5039922.069169821)
16	31	LINESTRING(309496.82386062335 5033753.332374508, 276184.7267067773 5037669.429305292)
2618	22	LINESTRING(304574.94575114426 5044232.744605449, 299818.8622771991 5040958.9031988885)
1722	41	LINESTRING(311404.6446087555 5048348.438439553, 300373.09433595656 5047882.613728514)
860	24	LINESTRING(310381.2376881176 5033722.174450517, 275548.68364292016 5036615.437101789)
1491	31	LINESTRING(309996.6191268727 5039923.665491363, 301026.2085200094 5042382.775814835)
2865	24	LINESTRING(308901.913066364 5041884.904816938, 295422.40537262737 5053207.17289784)
2222	21	LINESTRING(304546.58491957426 5043194.407015983, 291036.58266138536 5042410.6348858895)
1880	40	LINESTRING(306914.83836139226 5043270.689516062, 299716.4891810139 5041187.276287881)
1563	39	LINESTRING(304050.50279349467 5039961.960560507, 299986.0281836074 5040765.410723421)
2876	35	LINESTRING(306171.0376489594 5038118.513559689, 296323.6997267151 5037392.536322122)
426	27	LINESTRING(305101.96379400016 5046359.642649335, 303273.24967519287 5048941.367530209)
2556	42	LINESTRING(308854.72289093194 5049720.9702072395, 296804.4103356476 5041293.123358195)
134	25	LINESTRING(308176.7710135057 5039412.170525626, 299922.18711264647 5039436.688025277)
2260	39	LINESTRING(307728.10798310826 5033354.556023818, 287143.9574242462 5034007.444056086)
1901	37	LINESTRING(308680.2934742182 5043775.041797522, 300426.383495677 5052931.115305689)
32	32	LINESTRING(307878.9616809596 5046127.219605404, 299641.756081405 5040979.760914087)
2698	20	LINESTRING(305456.44990705507 5034667.848417478, 301230.5138209383 5039549.4716524435)
990	31	LINESTRING(306165.41575573396 5043510.905905079, 297089.26746107306 5046328.624681707)
1534	34	LINESTRING(307463.07696248346 5041706.89632462, 293063.12454307073 5043534.7470962815)
699	28	LINESTRING(310536.9160592945 5039037.282912485, 294149.1831113068 5035755.349032306)
790	30	LINESTRING(308295.62679168914 5042526.331774286, 300388.1580993841 5041281.194036616)
1758	22	LINESTRING(308290.88704644097 5037238.627349131, 298950.73556346307 5040283.371727081)
1304	39	LINESTRING(306574.7277078021 5042949.7401587, 292801.95779239386 5033878.117197429)
2066	56	LINESTRING(306454.83727281645 5040140.693374741, 285184.20121777285 5035656.2171869185)
1066	25	LINESTRING(306449.73378779955 5046235.905316881, 299006.2404632 5040583.325442533)
106	20	LINESTRING(306831.7421038833 5036907.889412619, 301465.3288191803 5035837.781833423)
2899	18	LINESTRING(316243.36724865483 5044590.239988356, 300398.1793834734 5045371.528987633)
535	31	LINESTRING(308437.34141914075 5036143.446315103, 295659.7589748488 5035811.655517131)
2673	34	LINESTRING(307583.79092405865 5039029.692250635, 298623.5417220298 5039376.52544177)
1549	25	LINESTRING(307583.03915853833 5038447.925769546, 301014.4964824937 5042527.497589338)
2570	22	LINESTRING(304965.3140822637 5037876.479783966, 300454.69390462595 5042893.093151911)
2441	37	LINESTRING(304220.26843230956 5044811.183538618, 297334.19946740166 5037103.0627696905)
317	41	LINESTRING(310205.424505118 5048996.139731789, 302475.8315883338 5048980.080020861)
2012	22	LINESTRING(320786.54414563027 5044565.374512817, 299179.65172949375 5039925.568275687)
862	20	LINESTRING(307177.73364107305 5042207.525436945, 300320.3584935915 5040606.83023999)
660	33	LINESTRING(306889.9806435844 5035491.014029163, 299668.86770720757 5039739.729384982)
2485	27	LINESTRING(308587.4808926817 5044802.720713955, 297040.2810451938 5047680.678372356)
2515	25	LINESTRING(305736.99928679055 5043835.501455485, 300234.17485557625 5043245.450102185)
499	16	LINESTRING(308148.2845259652 5048355.955524278, 293652.3038175091 5037986.1744720945)
625	23	LINESTRING(306951.63065289473 5032891.489064332, 297433.85723720264 5050283.949761843)
568	55	LINESTRING(303972.9761111464 5043671.774389901, 299166.9848103572 5040296.759053226)
1973	35	LINESTRING(305519.9237532565 5039847.196984283, 295375.80835741124 5040338.192453037)
1914	23	LINESTRING(309717.5194456048 5050103.580170539, 300899.2656546729 5047569.9942151625)
791	38	LINESTRING(312778.00931484473 5037609.787644362, 299784.6035777683 5039545.739613474)
1610	26	LINESTRING(308086.2894601104 5051834.315323208, 299695.75788875786 5039823.565311546)
844	20	LINESTRING(306890.3762074724 5041090.783178951, 291966.28573334677 5033977.373732177)
1113	24	LINESTRING(305571.58921995666 5037021.291096231, 299463.72956501174 5041325.9312975705)
2324	32	LINESTRING(316306.2915505871 5041790.789467776, 298051.9341689827 5039427.940338409)
139	44	LINESTRING(306294.80974393437 5043385.306366076, 295688.9808265369 5040486.388209541)
2643	32	LINESTRING(308724.0378082433 5052370.049818689, 295744.83066680277 5042417.46499528)
1322	33	LINESTRING(303394.93868004595 5043742.591489164, 300498.5318145101 5041371.518416448)
1523	29	LINESTRING(312555.19642843684 5040267.951455351, 295804.2303605151 5041159.858914114)
45	22	LINESTRING(309164.6802621848 5050121.377242703, 303875.74692526105 5052137.156123891)
953	26	LINESTRING(309027.16405834723 5044793.559088322, 299448.1801911087 5041140.726236148)
422	25	LINESTRING(310348.09587004635 5039169.626562333, 299853.6271061028 5040150.74264963)
2750	21	LINESTRING(307550.48241959064 5033947.266402011, 299493.1750140802 5040143.620120343)
1302	51	LINESTRING(310371.33944743883 5040744.815041272, 298756.96597424353 5039436.393426253)
192	29	LINESTRING(306630.02597164694 5044039.123724609, 301153.4092679119 5050665.113972903)
1339	25	LINESTRING(305228.1171096138 5036601.64219172, 301709.12686977163 5044654.783629986)
2359	35	LINESTRING(303910.79547655926 5042986.164314345, 299474.4365818881 5041091.16428638)
1650	36	LINESTRING(307136.70081953396 5046564.346700905, 301683.7513683134 5046464.738986883)
67	29	LINESTRING(309524.945411466 5050388.511981778, 301005.25132821134 5045925.32536696)
1126	29	LINESTRING(309766.71896618133 5034844.582446814, 301675.9767208967 5047739.461343492)
2023	45	LINESTRING(305876.23206469946 5040843.332749172, 296347.64569388627 5043778.45817412)
2626	32	LINESTRING(305618.7152527798 5035462.14129466, 295911.3906082941 5044239.797700154)
120	44	LINESTRING(306342.40143570886 5037181.545652993, 299159.87344234076 5040468.354037138)
2817	31	LINESTRING(308930.4253359703 5037273.634125628, 298573.80167200504 5039765.410791295)
1511	26	LINESTRING(307107.6147617272 5041754.755836926, 299587.49413586716 5041412.824124983)
216	24	LINESTRING(308825.96876910573 5044618.494403543, 289398.0803597033 5041629.71448608)
308	27	LINESTRING(303304.3727130959 5041922.792159567, 296367.162783036 5050732.955646418)
2862	34	LINESTRING(303560.03386301163 5043679.776332575, 300030.06937626 5039250.628870695)
607	26	LINESTRING(307216.3034826995 5041985.779841252, 300988.5836263414 5047974.329391776)
1831	42	LINESTRING(305513.8235250729 5035808.17637012, 296429.05234469316 5032316.792681799)
2008	25	LINESTRING(304018.6349452738 5039652.19113631, 294466.0864580592 5045663.583051839)
1081	28	LINESTRING(308221.6201982619 5040154.13813764, 294154.3009697486 5033642.554209674)
993	48	LINESTRING(306022.9480777734 5042388.526827884, 292725.58912343904 5045376.801672872)
2026	31	LINESTRING(305923.0266928468 5037378.312810682, 298784.61354680965 5039664.851144422)
770	33	LINESTRING(306087.7645574693 5035928.045013941, 299069.3995417882 5040312.160253232)
2106	24	LINESTRING(314283.8458834241 5036226.048795838, 298273.18254297116 5050491.402196538)
631	34	LINESTRING(306971.78069790045 5041787.566047515, 299840.0060510477 5040816.669724408)
1580	38	LINESTRING(315761.5064683351 5042343.785878703, 299172.3464042567 5044468.002105951)
770	33	LINESTRING(306045.8639310284 5035936.309398326, 299056.6265999877 5040331.149459593)
2365	27	LINESTRING(303117.838296251 5041726.7289734045, 297677.6196236217 5052846.502599321)
986	20	LINESTRING(305384.6587934599 5041928.084682038, 299285.67566689 5040514.624042379)
2175	17	LINESTRING(306241.2640916049 5037743.557872533, 297588.692771964 5045521.4066766165)
1768	22	LINESTRING(307204.2066025664 5041575.692800121, 299512.08484234504 5040007.373950462)
1808	28	LINESTRING(302905.2588866724 5042658.781269765, 295866.86217482574 5044395.200160956)
1731	22	LINESTRING(308507.39316264837 5042263.944963368, 299435.6645104543 5040298.5925699845)
2489	44	LINESTRING(305767.3616227199 5040331.356534175, 299898.1160524859 5042989.634485728)
455	23	LINESTRING(309191.95797645685 5038340.3137771, 299627.56879575195 5041409.617824464)
270	24	LINESTRING(309316.2131724812 5042994.54594775, 294253.2600289734 5038548.951227841)
1658	18	LINESTRING(305614.19080897636 5033446.130427197, 299675.39243726735 5040605.9527670825)
1099	39	LINESTRING(307321.51716602274 5044387.102911909, 299950.35754795943 5040953.6899212655)
2892	38	LINESTRING(305896.63133967516 5037014.388227077, 299586.4242566713 5040938.32401525)
2870	21	LINESTRING(304904.21183499455 5038434.90907504, 277295.2563939293 5033734.793592035)
698	27	LINESTRING(310427.5112499009 5038923.945463394, 299235.73444120004 5040220.986922186)
581	30	LINESTRING(308659.224302808 5034578.603137907, 299336.79225493525 5040496.082684768)
1081	28	LINESTRING(308233.125752715 5040100.072511225, 294195.0260752239 5033559.973387505)
1443	26	LINESTRING(307138.9541530861 5038848.315885813, 299361.83073409885 5035138.751042927)
449	57	LINESTRING(307717.51765195944 5033383.739082163, 298227.00462602853 5038998.06585696)
936	40	LINESTRING(304551.5269184285 5045166.730473753, 303569.6582959408 5051332.391009882)
1248	44	LINESTRING(307734.3892617942 5034593.567735145, 299397.0661850086 5040114.078104578)
2236	33	LINESTRING(303752.73395122844 5042546.649331371, 287022.4289331874 5034024.356105378)
1445	25	LINESTRING(308052.1134032832 5045897.373887011, 300145.783105563 5040476.393702371)
2441	37	LINESTRING(304256.4354839569 5044823.993744587, 297359.9308900298 5037148.980031029)
606	28	LINESTRING(307084.8637437599 5041759.626552418, 300956.93669130956 5047862.163312582)
2040	27	LINESTRING(305553.09046748606 5037029.758420513, 295611.58060858643 5040006.072051078)
846	22	LINESTRING(304906.4365119109 5039157.384211243, 286034.4814407064 5039203.873375287)
1122	23	LINESTRING(305620.7144035897 5039688.880152572, 273890.92213823827 5031171.92693468)
2159	36	LINESTRING(312034.49522482255 5040272.032733529, 299536.8845056355 5041473.11956703)
2414	26	LINESTRING(305094.72942857834 5037342.394370821, 298400.93232973706 5043173.109997734)
2131	24	LINESTRING(309660.1835634882 5052023.417156795, 300676.2961263608 5040746.533290457)
2322	32	LINESTRING(317104.8153035585 5044224.234051218, 299208.84085335594 5040604.946989006)
2044	30	LINESTRING(311900.72330305394 5040750.713108887, 300634.09230681526 5043773.318616931)
1187	32	LINESTRING(304165.3795133517 5043917.43203211, 299887.3645599535 5040943.8259953745)
1208	39	LINESTRING(306973.55923996406 5039736.09530939, 299121.3017298769 5039870.307161811)
218	26	LINESTRING(308490.83664422174 5034698.509024732, 288178.22555206734 5040027.41100514)
205	26	LINESTRING(308622.1433462931 5036832.021823554, 296489.32655369135 5043852.901054369)
2726	19	LINESTRING(306519.8524292476 5036711.074911471, 299915.36852544994 5040739.31970992)
585	29	LINESTRING(305543.5914256074 5041711.672741318, 300437.5224836456 5041679.071793833)
897	28	LINESTRING(305871.2136689672 5047275.293476369, 299425.8728504864 5040467.850027708)
1583	25	LINESTRING(311465.25632876094 5036579.690681505, 285197.81386966485 5035383.126091123)
1238	28	LINESTRING(307530.70387928985 5040045.33019692, 294265.5816270701 5048604.593240531)
2369	30	LINESTRING(306136.91763589036 5034503.766035855, 298979.0020445404 5040624.631230379)
818	30	LINESTRING(306386.1062265821 5034700.5597927105, 294136.66650900774 5040321.831882731)
2236	33	LINESTRING(303745.3372172534 5042576.240573314, 287069.3852346516 5034032.604229881)
2157	30	LINESTRING(309939.1901331351 5051834.326046216, 295625.4879814723 5039416.25985053)
1919	43	LINESTRING(306518.41938470874 5036532.655255869, 290086.14469216036 5041234.1283982005)
2290	17	LINESTRING(303830.6422120314 5043430.676970289, 299591.8428987234 5042020.058559101)
1239	26	LINESTRING(306836.6632077714 5039197.0322418455, 299116.3111152107 5034489.088974225)
2317	40	LINESTRING(308111.78052351874 5033637.353602584, 291261.5107342248 5044198.5935840625)
2745	25	LINESTRING(310166.5952845982 5039888.748102637, 299682.4910872564 5040334.0220752945)
223	31	LINESTRING(305384.4659092536 5042358.017484479, 305922.6173522844 5061819.704891632)
2435	26	LINESTRING(306230.7399062082 5039563.057692412, 296417.14679003553 5037372.130759644)
250	20	LINESTRING(312151.14426811074 5040215.4617485665, 299208.082087114 5040303.695137808)
2874	22	LINESTRING(304268.50644495804 5044620.415190043, 298958.0424118692 5038432.530465257)
916	23	LINESTRING(309824.5052341191 5051846.966812829, 299858.47754950885 5040351.823946261)
2946	24	LINESTRING(306998.91586298984 5041237.6450800635, 300638.4955144105 5040925.777469696)
470	22	LINESTRING(307110.7142061889 5042029.302208516, 296302.9899063118 5046967.982256097)
1013	41	LINESTRING(317245.4293654141 5042880.374240328, 300102.27264525427 5038058.381587499)
228	22	LINESTRING(305825.6044442667 5040628.992375825, 295548.3719527593 5040120.404394254)
963	22	LINESTRING(308706.17208034376 5049882.671924755, 300496.16864586825 5040366.132044702)
2696	27	LINESTRING(306732.71585181594 5040259.235369881, 297282.6197164816 5041970.480785296)
2693	35	LINESTRING(307205.0681895396 5034911.151499704, 298569.9628662666 5041029.035104063)
1968	36	LINESTRING(307634.00361887325 5044896.753552929, 298154.90914144274 5033421.296413636)
2735	22	LINESTRING(306540.5181348556 5040166.582078887, 299887.98551957856 5040761.396369798)
1741	23	LINESTRING(306181.81665300427 5046531.342222018, 300475.0126497479 5039496.9429397965)
2378	41	LINESTRING(307459.2761569873 5034209.510898776, 297604.3220973441 5034505.987646256)
175	21	LINESTRING(307497.8108338021 5041723.472687306, 297653.9303523808 5034945.242418857)
1878	27	LINESTRING(313184.6904039153 5042362.175368576, 299791.7747662817 5045375.583957181)
2062	33	LINESTRING(309977.0780138886 5039903.2550523775, 300425.5055649807 5045466.304515498)
715	26	LINESTRING(308923.59192475036 5037070.186700267, 299813.9209108972 5040262.929107681)
2930	33	LINESTRING(304859.86639000976 5041751.0039297035, 298246.49609387113 5044867.844394492)
1614	34	LINESTRING(309073.8210109444 5045230.932549242, 303544.3744661335 5048594.255500966)
2482	53	LINESTRING(305992.8971810195 5044454.603895447, 291173.74122454744 5043166.539799853)
2153	20	LINESTRING(308610.9226017665 5042083.7768705515, 293711.885209974 5034546.072471878)
2395	22	LINESTRING(307133.74750240886 5042277.37738522, 300389.49291320855 5040726.203118423)
652	27	LINESTRING(306730.1704310302 5037002.526097138, 299124.9433904396 5039948.932227609)
1326	35	LINESTRING(306765.990928137 5036185.1328396285, 292077.85554832016 5041080.264705237)
970	40	LINESTRING(310513.54318092746 5039434.075541089, 299210.8163159583 5040296.408346293)
1721	28	LINESTRING(305105.2375798705 5039775.192664513, 296769.0483849007 5043816.741827493)
299	27	LINESTRING(307533.152845266 5035988.432211344, 299332.12940555863 5041275.945945355)
713	21	LINESTRING(307741.11592145835 5049444.872572608, 290725.76289458066 5045506.88708639)
2351	21	LINESTRING(304734.64682200534 5037307.571794758, 299422.11030190997 5039770.884902124)
924	35	LINESTRING(307615.11927421554 5034905.208958204, 303488.3837740783 5050055.867221795)
788	26	LINESTRING(307512.6018298433 5047576.424305401, 294446.98323380103 5053376.620611521)
137	21	LINESTRING(311056.00088472705 5038464.329101149, 299678.95610020636 5042893.802737004)
2239	28	LINESTRING(308498.449115777 5042914.071131188, 299312.2361205891 5040561.774361425)
2984	30	LINESTRING(305346.22323772917 5040546.617546938, 300049.2402908858 5040241.037006935)
1941	39	LINESTRING(304441.0850285233 5041291.648519262, 295275.9755757739 5051218.34215997)
276	27	LINESTRING(314529.88780625723 5040121.547070068, 300099.39769017015 5045672.915242284)
521	22	LINESTRING(310672.2387357334 5038089.822698311, 299882.7927495381 5040130.0573505545)
2464	57	LINESTRING(302820.05380228977 5042818.254247832, 297469.1327805077 5043208.989648016)
1030	33	LINESTRING(308535.0426410014 5036550.790519467, 298448.24425350985 5044804.7863020655)
1180	24	LINESTRING(303750.47771228437 5042981.535587431, 300355.3195216639 5041369.180904993)
2049	33	LINESTRING(310781.22393220605 5048635.864491594, 298994.59416188113 5040686.1808376545)
2388	45	LINESTRING(307095.09787066054 5044030.739133734, 300261.3053071895 5043378.997802967)
1385	33	LINESTRING(308385.14056973223 5043038.051125687, 299693.8028031325 5042988.939196899)
837	22	LINESTRING(304445.70873476326 5045046.387266941, 275760.41742622654 5037846.333612734)
256	28	LINESTRING(306835.56172017276 5040027.291190182, 294550.79975965904 5039948.432386555)
2880	23	LINESTRING(314343.50034562167 5040525.74874955, 292956.58455725096 5039326.076309584)
1705	22	LINESTRING(302992.8147628749 5042726.243265069, 295261.0593488272 5044107.142525195)
531	37	LINESTRING(307371.05084064853 5046868.174097705, 304486.5600084786 5056717.76042654)
2664	29	LINESTRING(310061.0257683035 5036977.759258973, 298719.1541838123 5039494.644980081)
933	32	LINESTRING(306035.1443262184 5041432.535654743, 300496.36132426694 5041423.136316952)
2189	51	LINESTRING(316866.8138895484 5042837.938838961, 299505.35950668 5040550.809486413)
1975	21	LINESTRING(305308.2140417599 5039836.568151547, 300068.544053171 5041621.971864865)
1749	19	LINESTRING(309085.95449240337 5038876.558319954, 300434.79925568186 5040922.565320181)
1507	29	LINESTRING(302978.17890959507 5042660.312563715, 297116.80685882113 5045871.817020828)
377	44	LINESTRING(303217.8617473916 5042869.712588618, 300729.7475689296 5043713.833533829)
2197	33	LINESTRING(306201.80486116244 5043755.093873651, 298558.4898559997 5039381.982684918)
233	25	LINESTRING(308812.6611675744 5048612.671589433, 298938.0593477805 5039356.3719428135)
1433	27	LINESTRING(305127.2416013593 5043692.042470041, 299332.80888090463 5040364.971624439)
1630	26	LINESTRING(315817.8701365423 5044650.237635744, 300194.68038338155 5041325.019885554)
2227	20	LINESTRING(309614.5860961191 5033627.525518607, 300746.34248357784 5036025.764017548)
903	44	LINESTRING(308367.35418375814 5049004.271891461, 300319.693363473 5051890.14058418)
2678	31	LINESTRING(304216.42057917034 5042512.297847649, 299614.8858949078 5040346.141917455)
428	37	LINESTRING(307367.3997534116 5039781.042537757, 299020.55016752373 5039593.18717805)
1146	19	LINESTRING(305046.8446076837 5043284.204921259, 296879.1425351619 5038018.099494807)
1250	35	LINESTRING(308377.19086586905 5038444.076963188, 299404.23899850616 5039568.637970945)
582	24	LINESTRING(308552.5867675974 5034706.510524406, 297975.02774099255 5039872.419198106)
468	26	LINESTRING(312318.12896503427 5037612.632520611, 298419.02985724655 5033371.824015695)
1231	31	LINESTRING(311064.717885051 5041658.4493294805, 299586.9092482139 5043149.97477256)
2029	44	LINESTRING(306444.88484777714 5033246.258818079, 284297.40197351907 5037929.444845145)
1554	34	LINESTRING(306999.4426796883 5034175.108496467, 296779.22596512764 5044938.514807277)
2219	39	LINESTRING(308949.2996311097 5048182.722388913, 292545.00540027674 5048951.447807382)
1378	27	LINESTRING(303940.2698682756 5042673.7449582685, 279475.02436866856 5037769.095862669)
113	19	LINESTRING(304029.09443849756 5040339.923945502, 295171.4076010181 5035666.75491892)
2987	34	LINESTRING(307224.85664762213 5037642.240071906, 291773.73966958316 5043128.329416236)
2955	33	LINESTRING(313198.2472695991 5039270.7418476185, 300748.08911581186 5049446.476138013)
1737	21	LINESTRING(304601.2602553064 5044088.830305434, 295492.8912861199 5043920.254886955)
1562	32	LINESTRING(304172.7332472992 5040218.2613076605, 299379.82269064477 5041701.771259379)
1150	31	LINESTRING(304092.95889237715 5043796.096723195, 299645.55368673714 5044329.9932615245)
2224	33	LINESTRING(304615.5824917685 5044673.108263221, 295988.86062086787 5040458.426988156)
1101	40	LINESTRING(305750.9229943533 5039890.2426287625, 299470.0259496954 5041897.799917588)
510	47	LINESTRING(309563.68951559695 5042752.0776475975, 298807.5999796275 5040187.759266808)
1818	31	LINESTRING(308871.2724268565 5054051.990927941, 299819.6439500727 5055297.588549285)
1967	20	LINESTRING(303096.7743099364 5041955.660841031, 294925.8610888262 5042141.957032277)
326	36	LINESTRING(308713.6445671149 5037559.032852196, 298095.4026534209 5042447.404348791)
737	27	LINESTRING(308913.800695841 5042971.673570809, 295301.9540802755 5044130.492892718)
932	31	LINESTRING(304720.0338178385 5039297.690178537, 296354.7949304402 5044337.957967425)
469	25	LINESTRING(312587.4600829173 5037558.425549332, 298522.6719185863 5033548.030888066)
1300	32	LINESTRING(309397.1955586921 5043499.73576968, 300488.0812867818 5039805.454956377)
1062	27	LINESTRING(308321.52823282586 5052881.611817389, 295829.4930901062 5054200.940732534)
2214	36	LINESTRING(318326.83192971704 5044904.057883885, 301776.9729650536 5048056.747914275)
1818	31	LINESTRING(308836.3182563417 5054015.745022504, 299793.4041915579 5055258.036589363)
2790	29	LINESTRING(309229.5969670351 5048874.188702722, 299108.58531382907 5040559.3079482205)
1338	38	LINESTRING(305215.6966739805 5036680.028694611, 301757.5098829032 5044874.739222566)
1535	23	LINESTRING(304850.0685034562 5043724.350120018, 295123.1916368836 5040509.031281925)
183	19	LINESTRING(306482.0872632938 5033633.006325328, 299773.1227434766 5043293.623210377)
867	27	LINESTRING(308559.803421373 5035231.079614249, 293022.08737512084 5039177.81822707)
2382	30	LINESTRING(305254.2840239287 5043553.993983578, 296647.8839692702 5047824.268624568)
2692	32	LINESTRING(307327.6259761677 5034879.108966323, 298713.78208515735 5040305.84449723)
317	41	LINESTRING(310251.8625167128 5049059.231942166, 302448.54023848736 5049040.781296831)
2582	31	LINESTRING(309546.82330302446 5034862.808011784, 295262.30456608627 5040202.759507983)
2162	21	LINESTRING(308529.8205547418 5039162.710201019, 300709.91977590654 5047927.033599795)
1299	48	LINESTRING(307822.9182720743 5037854.600894045, 298231.3065308862 5038742.40289954)
996	25	LINESTRING(303310.90059537266 5043245.747475924, 297510.08907021274 5042558.4816376185)
473	33	LINESTRING(304156.307313294 5041712.500748614, 299833.7608542444 5039901.992581369)
327	40	LINESTRING(306926.1984609369 5033097.564344284, 299655.46355119516 5040729.332992735)
2479	22	LINESTRING(305114.0349834628 5043922.630414172, 301067.9763303469 5047863.782110442)
514	34	LINESTRING(307069.5716948044 5048648.494393003, 299216.92657372926 5051245.410512704)
2728	22	LINESTRING(305164.8140153926 5038089.027895358, 298606.68851895747 5039467.3844338935)
334	29	LINESTRING(307923.85027904884 5039861.502593803, 298514.8398575008 5040079.420023436)
812	19	LINESTRING(308265.98724682623 5035882.640569697, 302634.55122516066 5040501.078884556)
1079	26	LINESTRING(307844.5509557386 5034012.138187446, 296999.9860268704 5045247.09953702)
140	31	LINESTRING(307746.38585602597 5041451.393146373, 298773.6935637518 5041678.301470736)
2110	31	LINESTRING(307372.687998868 5040510.862300327, 299170.42603926535 5040098.43677712)
1648	28	LINESTRING(311381.6928698994 5050385.143490726, 299530.3391891711 5051111.680829329)
1379	19	LINESTRING(307933.14780021366 5048455.6629593875, 297890.4134103672 5038270.523769821)
1454	18	LINESTRING(311035.99190557667 5042003.067422486, 297179.08319974673 5042501.069747951)
1785	26	LINESTRING(310424.9291141612 5036806.710604742, 296554.4605539839 5052948.345077875)
2415	18	LINESTRING(305989.6341847331 5037780.662144623, 303108.3789491298 5051435.5599171575)
2432	58	LINESTRING(303686.30482772726 5043288.39070911, 295853.3527155365 5040936.043687581)
724	20	LINESTRING(317223.86671912856 5043654.808087765, 303008.47680992854 5051707.689860219)
1218	49	LINESTRING(311184.3293466725 5047949.828794721, 279640.76776416396 5034393.519364342)
2082	30	LINESTRING(303849.4065427244 5044033.668953005, 303393.2800072909 5052071.857830105)
731	28	LINESTRING(309741.35136680544 5033684.193442921, 287484.50526590244 5038144.238416604)
2995	25	LINESTRING(305278.0680689145 5044965.91349706, 295916.5137822923 5034013.547749723)
408	31	LINESTRING(308134.7345615065 5037467.5592537215, 296458.78431623714 5032714.663572549)
917	24	LINESTRING(309753.53491631843 5051660.847882106, 297861.769306555 5043248.8805574225)
435	38	LINESTRING(307862.4515852568 5034505.64336121, 299283.10031251307 5040321.6843112055)
2084	28	LINESTRING(304048.48647386493 5044196.735012471, 299889.2541302441 5048531.985670307)
2212	31	LINESTRING(318113.79159212037 5042786.513266538, 298477.8365894798 5039698.239820828)
1514	63	LINESTRING(305812.3140938892 5043544.180595836, 299703.1165162522 5043045.208941851)
2134	35	LINESTRING(304760.6178702943 5043841.384937745, 301351.7995192927 5049092.625090917)
492	32	LINESTRING(306225.4405063159 5036910.226594846, 295660.3056532196 5038928.450275135)
1141	28	LINESTRING(307853.1633742666 5040233.646264023, 297586.3721162704 5044901.90670793)
912	28	LINESTRING(310260.73615902243 5038657.711571571, 296018.7060172672 5047833.6108029885)
