name	weight	coordinates
2426	46	LINESTRING(306593.818194687 5042525.798917842, 299644.481177955 5041059.547075276)
2406	31	LINESTRING(306250.74472520745 5033442.437126232, 298627.24583917024 5039560.374830417)
934	35	LINESTRING(311684.39020751446 5050288.7288586125, 299844.3242601816 5042628.125622963)
1799	28	LINESTRING(310824.36230679357 5048212.28367347, 299622.2350933606 5039979.575236508)
826	30	LINESTRING(312343.7359695811 5037321.482519434, 296651.63384946954 5043191.288927044)
2308	36	LINESTRING(309178.62777506514 5037247.095101978, 302138.5933862534 5045264.081374864)
1427	19	LINESTRING(306136.6556004264 5037292.612321334, 296248.9510232366 5045186.329218145)
854	30	LINESTRING(307804.22584749386 5033331.286015833, 297825.9585825056 5047306.535635187)
933	32	LINESTRING(306049.71727416595 5041427.565152485, 300424.05121483473 5041352.349945541)
477	22	LINESTRING(309100.52634892054 5039081.676523794, 297589.45007180853 5040046.014998217)
2581	35	LINESTRING(309755.0993531008 5035083.571741511, 300134.99171676644 5042198.909786546)
570	33	LINESTRING(308338.3714364959 5048595.682632911, 286707.3841962763 5033821.904944488)
312	26	LINESTRING(308376.35123694217 5041997.164429948, 297836.975313915 5042562.027447716)
2475	25	LINESTRING(308377.2215038579 5054135.355469738, 301804.9299891203 5044757.716773869)
1527	29	LINESTRING(302891.11598541425 5043030.44425744, 300836.65483315435 5040869.571851367)
385	28	LINESTRING(309182.0850456881 5047102.7143318495, 298579.4385962997 5056167.389250321)
1235	19	LINESTRING(303876.5382110106 5042900.892357924, 298085.25644896005 5046227.989990422)
2259	13	LINESTRING(304993.23703879956 5041150.245616836, 299062.26677894307 5039247.72039566)
1981	35	LINESTRING(305761.88223730546 5044442.209435234, 295962.3182715597 5042127.628331096)
1031	36	LINESTRING(306140.01309951267 5041020.667990873, 300958.2994562528 5035732.663308417)
2535	36	LINESTRING(308045.3978173291 5050431.606600827, 301827.59507970477 5036909.284155517)
939	30	LINESTRING(310597.9074132449 5037612.834274046, 296739.7360319263 5035018.506948418)
1184	24	LINESTRING(310067.2421062089 5037527.808654611, 288840.9112103269 5038222.4511633115)
299	27	LINESTRING(307523.828160052 5036043.606034592, 299303.8070860299 5041348.714965023)
1711	27	LINESTRING(307019.48056024086 5039351.293654394, 300986.6881423221 5044440.472703079)
2910	36	LINESTRING(310562.4288161348 5048745.356288408, 297527.5622239343 5038414.223826604)
108	30	LINESTRING(305992.67339744 5044139.389659932, 297938.53261734365 5049366.3026852375)
1413	25	LINESTRING(312742.4609396001 5037707.306577725, 300798.59746318526 5042930.159098872)
259	31	LINESTRING(308325.48663432954 5052722.809347233, 295902.36785680335 5044841.1070675375)
2622	35	LINESTRING(309417.0465127506 5033677.996906555, 275807.02080705675 5034438.865774102)
2198	27	LINESTRING(305002.9414329348 5037590.95098629, 300050.9802025778 5041051.513453817)
1904	31	LINESTRING(305783.98548151983 5041382.222713235, 300834.05647876236 5042233.006940651)
585	29	LINESTRING(305486.04397257057 5041770.207852412, 300432.0150177837 5041688.352002049)
102	26	LINESTRING(305963.97381263046 5044054.589961509, 299812.68974817806 5040906.398501199)
2310	27	LINESTRING(307883.11433494964 5050252.778832103, 300250.6281450078 5048098.903542283)
264	33	LINESTRING(305773.62781013694 5037797.763454283, 300849.13991085795 5042517.701624329)
847	21	LINESTRING(311153.1976791553 5051180.0869075265, 292737.200594253 5039838.907615964)
645	30	LINESTRING(305663.33640709956 5035289.384010611, 298954.3547230153 5040355.713946148)
2547	33	LINESTRING(309475.89983935567 5043551.473542908, 300462.29560656636 5040530.366826878)
2075	41	LINESTRING(307642.36519789696 5047854.448033804, 300712.9781526599 5051950.1505245045)
2651	30	LINESTRING(307711.94232611713 5036643.942040232, 301235.14999758644 5035516.520635539)
2182	36	LINESTRING(306111.9467008278 5036092.243787764, 300330.9613117969 5041536.456891808)
74	34	LINESTRING(309535.2237741772 5035917.778296928, 299285.9353594901 5039713.9125838755)
2500	26	LINESTRING(308554.1038946003 5042821.607491863, 300066.6416697075 5041798.777002242)
652	27	LINESTRING(306738.6845681695 5036963.107918163, 299089.0802109124 5039882.8841195945)
2624	23	LINESTRING(306655.71021094586 5037166.612291281, 298772.3057539866 5040242.836939791)
2143	34	LINESTRING(307963.36572086014 5048131.82911779, 305102.3522082796 5055863.679619382)
952	19	LINESTRING(314905.50741856487 5036980.839675928, 300556.27736840385 5039772.134113766)
2708	19	LINESTRING(303873.0768048674 5043601.730317733, 299171.31059778074 5040436.800192086)
610	31	LINESTRING(306062.4595291925 5041786.301900098, 294707.6066153202 5038596.082823643)
2017	34	LINESTRING(310378.48506219813 5050649.959562984, 300482.56549840176 5040246.593979307)
1043	33	LINESTRING(315846.63617984677 5044368.070363672, 287787.07990008953 5043284.046212838)
739	25	LINESTRING(304065.40113915276 5040628.626594372, 299294.15620270965 5040026.540477841)
604	25	LINESTRING(308696.8581448956 5043652.758924983, 300639.64829839574 5041827.888840287)
1777	27	LINESTRING(312338.9221353823 5037946.793275555, 296631.89317174774 5053009.14379022)
1788	34	LINESTRING(303008.06203724956 5042797.328492834, 299908.9425105024 5041743.738419373)
2862	34	LINESTRING(303635.34219565854 5043728.420048908, 300034.13624484005 5039319.824247094)
2075	41	LINESTRING(307678.2100268626 5047794.315399385, 300686.6809085451 5051996.997013652)
2794	32	LINESTRING(304385.5964291407 5044488.716108712, 295899.02820086846 5040141.540456152)
1803	23	LINESTRING(306180.11291119043 5038103.356622023, 294671.17610232654 5036492.571036754)
1183	33	LINESTRING(307596.8261429993 5047755.50511584, 298964.2706713299 5036383.515050647)
698	27	LINESTRING(310436.4296603571 5038955.039103495, 299300.83337048866 5040211.66480423)
2320	26	LINESTRING(306202.7045661804 5037468.565445414, 300313.1530152896 5040094.803647796)
1377	24	LINESTRING(310645.6045578912 5051094.330438578, 297332.2174093432 5053225.661405018)
2071	28	LINESTRING(309088.9391418883 5049371.8603385985, 299811.88308275986 5040913.469985906)
2435	26	LINESTRING(306317.7578920315 5039556.881610065, 296379.27868355927 5037396.647094036)
971	32	LINESTRING(306228.59398343577 5044894.679096636, 295135.30295395746 5040385.650195188)
192	29	LINESTRING(306563.7088323717 5044048.1434173, 301233.65996544104 5050724.607312855)
1510	46	LINESTRING(312170.2963194727 5040210.871569077, 285387.11407675495 5035411.318637163)
183	19	LINESTRING(306495.5224702801 5033628.88668451, 299724.37220544583 5043311.464409838)
1490	17	LINESTRING(308077.494325729 5047352.337841048, 297759.9115243153 5046183.3994868)
1345	19	LINESTRING(312748.65293903 5040229.807026259, 294625.4478122308 5039166.425684408)
1852	22	LINESTRING(307277.5888999734 5034715.654009471, 295278.520998195 5051794.55729152)
2757	27	LINESTRING(309309.56492350495 5042896.690322444, 299550.0626487412 5040196.635872593)
1010	31	LINESTRING(310991.4644340255 5046898.069003584, 281846.39435035264 5035445.007642682)
1928	30	LINESTRING(308661.9922680747 5053510.478709565, 299592.40319393534 5051150.005886795)
199	23	LINESTRING(304046.70863007446 5040387.317157048, 285153.95373243483 5035411.799351061)
230	39	LINESTRING(304869.9703440511 5039333.649555347, 299247.6307403398 5040253.789784614)
2043	24	LINESTRING(309033.34490261885 5041786.610713297, 294902.53958073206 5040968.718269377)
1542	22	LINESTRING(310729.26021182537 5041935.652146314, 299053.94604653306 5045972.242792636)
1755	32	LINESTRING(303153.98953088024 5043268.073148819, 299791.36135125323 5040288.661365219)
791	38	LINESTRING(312782.20096428815 5037593.098289594, 299762.87795845926 5039529.406350191)
2477	40	LINESTRING(315122.51037742005 5037701.807671117, 299802.0368910913 5040091.144741118)
1945	22	LINESTRING(309236.64578888 5035630.167782539, 277383.87731008895 5039147.448691531)
779	43	LINESTRING(305898.05733601126 5034848.554139567, 292870.74301066966 5044774.622379357)
2075	41	LINESTRING(307600.98656489764 5047806.756815069, 300639.6477974589 5052017.319968703)
1592	30	LINESTRING(304548.7371519559 5044947.885383003, 297946.71271503036 5037522.3801461)
1807	21	LINESTRING(304147.7747616616 5039369.334004517, 299693.652540925 5040265.93034251)
83	27	LINESTRING(307607.38635833905 5035762.294417409, 287822.74234387086 5043917.8408365995)
692	27	LINESTRING(318538.0156725527 5042386.301489091, 295455.1208974816 5040877.759460809)
38	27	LINESTRING(308420.71422043175 5052298.265746451, 299860.39320137503 5048513.835325912)
17	33	LINESTRING(305677.9056704934 5042633.508156436, 298469.3653634473 5047554.161547404)
2472	31	LINESTRING(312181.7842032547 5048234.332127655, 302261.6106843934 5050218.004899086)
20	27	LINESTRING(305760.99614039913 5043958.659216374, 299367.2455732332 5051132.693009188)
669	45	LINESTRING(309233.59600504464 5038835.129914886, 299082.57897657 5040006.540015767)
916	23	LINESTRING(309805.4037348037 5051817.91751507, 299873.8685245654 5040292.575023737)
2562	44	LINESTRING(304613.5183000075 5039598.332131135, 299078.87172495713 5040375.023672174)
604	25	LINESTRING(308720.4250805312 5043654.737944303, 300653.1367034061 5041795.534529899)
257	33	LINESTRING(305155.8808729259 5040093.485286327, 298891.70524296665 5040072.321369834)
107	23	LINESTRING(305680.24056185834 5039907.345150695, 299958.1995002268 5051685.089750314)
1018	28	LINESTRING(307811.36458674655 5045958.619236583, 301994.5312422962 5041962.865987958)
2640	26	LINESTRING(307537.96610246703 5033031.902719063, 299542.2191872065 5041940.603571914)
164	35	LINESTRING(309345.4309620141 5042051.276650439, 298412.1461739036 5041028.041331996)
1274	29	LINESTRING(312937.5255202941 5040656.1871251725, 296577.47567321634 5032613.213646827)
1173	31	LINESTRING(310756.0070860428 5042017.66947073, 301502.45836197276 5049779.924038809)
2119	41	LINESTRING(305007.0505542301 5045409.634513508, 297309.70471864135 5035292.984841947)
325	24	LINESTRING(305837.63441833894 5047476.312249844, 299772.25433058466 5040709.342435584)
2985	33	LINESTRING(309387.7868155642 5033699.649804296, 299769.55870800704 5037878.640189447)
2753	42	LINESTRING(309717.3379904602 5049186.950327229, 304241.6280796577 5057616.401270538)
1058	26	LINESTRING(303773.8993593134 5040558.117051636, 300546.84034331044 5041905.95253986)
353	17	LINESTRING(306526.48943210795 5036550.530061599, 299369.5252945527 5039624.203476103)
2763	28	LINESTRING(305498.63420279353 5041187.389572207, 299792.84676446737 5038274.089401236)
1876	28	LINESTRING(306171.4103260829 5044000.61848817, 299742.32086956257 5043765.03770945)
2564	20	LINESTRING(309184.0836431529 5053047.769809089, 303722.966874273 5056815.128331901)
2113	34	LINESTRING(305669.01540461986 5040175.913365251, 299164.74109711935 5036524.044543222)
118	36	LINESTRING(314973.728087058 5042907.637625472, 297629.9694977257 5045235.470587607)
2964	25	LINESTRING(314100.0072706212 5040531.328668458, 295712.5907281111 5040778.750402491)
1023	27	LINESTRING(310012.4904492139 5040671.720858001, 299878.1154066302 5043170.979176681)
2512	22	LINESTRING(306209.06059762486 5037894.878331268, 300811.79971610615 5038682.749868023)
2398	35	LINESTRING(316988.65714095585 5041777.403599211, 298838.9535901847 5040242.957479831)
15	26	LINESTRING(309563.9236662627 5043956.202511587, 298779.5485820338 5041466.699271917)
2484	27	LINESTRING(308696.56631077424 5035592.3052830985, 296827.0118627382 5044673.530268673)
1369	45	LINESTRING(306783.71085928875 5036991.740511723, 297394.9135848381 5042445.6691151885)
2823	24	LINESTRING(304948.5387300745 5039942.906730406, 298045.1584725266 5038739.531445569)
2854	43	LINESTRING(308447.5075470796 5036104.8314265, 298782.67223460757 5039612.21427302)
465	29	LINESTRING(306735.9715354605 5038124.084865854, 300780.8799903344 5046199.0675330125)
2590	27	LINESTRING(307277.9952031788 5048694.385730402, 274643.70165388763 5036463.422174214)
139	44	LINESTRING(306216.83576816425 5043398.860496301, 295707.73682369705 5040499.770131482)
1179	52	LINESTRING(304065.2188866579 5042789.815500479, 296081.8055780778 5040651.90577272)
1989	25	LINESTRING(309429.21743339853 5033461.913893151, 305276.90377227246 5058986.139971159)
2185	29	LINESTRING(310535.6571894452 5049037.031581071, 299212.11179441767 5040374.761297428)
124	29	LINESTRING(305588.5343544787 5040509.590507473, 295886.4773497152 5040993.851783554)
2320	26	LINESTRING(306221.06556581194 5037511.2656579055, 300332.8356432743 5040090.526313112)
871	28	LINESTRING(303159.77676704986 5043106.420771917, 299606.7113112575 5040009.989148498)
652	27	LINESTRING(306751.08339735324 5036994.05516764, 299126.94098944205 5039926.2341589155)
2149	36	LINESTRING(306681.86044645606 5046836.57672612, 299590.4353920837 5041501.852169368)
1459	30	LINESTRING(309421.191565106 5051526.10370513, 299917.6797977067 5039989.239783952)
647	29	LINESTRING(305683.1195576717 5035267.498887791, 298898.3353024853 5040154.6954663545)
1544	40	LINESTRING(311540.2657323733 5040835.678467292, 293215.8050789716 5045479.543270059)
919	27	LINESTRING(309342.46204488503 5035208.807172756, 299472.50786270946 5039941.512295046)
2898	33	LINESTRING(307270.2624685224 5044792.404383038, 300851.6397861746 5036316.482346828)
434	22	LINESTRING(313011.08097788674 5038133.7992273895, 285189.2414428644 5035624.104526019)
2947	21	LINESTRING(306974.9127889748 5041324.529163786, 300717.41515586426 5041134.904762377)
2155	51	LINESTRING(318274.97385108995 5042459.842049399, 298576.8463231486 5040164.306564135)
505	20	LINESTRING(306786.3341197506 5037077.332423555, 293040.5723062116 5039612.163328176)
1801	43	LINESTRING(304080.7730576134 5044883.963518414, 300141.85864616453 5041895.857943433)
813	23	LINESTRING(308195.1151657847 5035567.228359435, 302890.09511123574 5040548.366188748)
2700	22	LINESTRING(305976.4819752012 5045286.112409843, 302697.3796434069 5040702.277857311)
1609	20	LINESTRING(308331.1861370868 5035094.93013351, 299086.5873966201 5040357.053953403)
2017	34	LINESTRING(310390.79351694783 5050660.728504498, 300533.9898189739 5040280.579557061)
1738	26	LINESTRING(309277.34614524076 5043637.620639024, 299125.7660923847 5053054.173440409)
605	41	LINESTRING(315463.7683684716 5041744.279160827, 294369.39738102217 5031517.896385733)
1470	25	LINESTRING(305026.29547743825 5046153.36386234, 296959.4087195327 5045100.570171053)
1654	41	LINESTRING(311704.9057832812 5040027.557915117, 297564.4584192152 5044518.749620318)
1924	25	LINESTRING(308591.1056933727 5044484.5614766255, 295453.6699726951 5040326.411085991)
2027	27	LINESTRING(303012.0309952788 5042856.51649567, 300964.44758858863 5042640.109139863)
2218	51	LINESTRING(307533.53235939355 5046658.205146099, 302022.7028405219 5044866.235211915)
2208	35	LINESTRING(311347.6032482277 5037884.136319374, 291043.3322692371 5041132.122490186)
2020	31	LINESTRING(306901.5860336481 5038617.979829909, 296759.7008233755 5037947.346828906)
549	45	LINESTRING(307171.993893049 5039478.791117288, 294610.57241657283 5039240.982685795)
2268	15	LINESTRING(303152.08170129627 5042890.77727586, 298475.57206012047 5039088.428088291)
1376	22	LINESTRING(310833.7324690148 5051091.870233479, 300309.4588156422 5048116.142891687)
523	29	LINESTRING(308162.2681836244 5034002.921388197, 295772.7190216279 5037329.560318437)
2878	30	LINESTRING(307201.5728946416 5041929.767539893, 291586.9627538151 5046271.046919762)
214	17	LINESTRING(308708.5361280831 5044577.069908631, 299252.2844540821 5045878.536172401)
2390	27	LINESTRING(308699.1254601517 5035252.300970853, 300110.92287527816 5040067.080431127)
2869	20	LINESTRING(304624.5143676012 5038301.6845860155, 299711.5582273258 5040844.181590923)
955	25	LINESTRING(316969.3038970026 5043434.80951108, 298415.3971250655 5038413.210593778)
2328	27	LINESTRING(303818.25462775154 5040226.740677562, 300234.71638351894 5040227.220785175)
664	32	LINESTRING(307273.5886378198 5036621.171452918, 292341.3636823047 5048030.828430604)
356	41	LINESTRING(303441.31415176945 5043576.4086259985, 298999.59442612913 5039518.091529859)
2815	53	LINESTRING(305815.7266442862 5037042.199935745, 299829.27887236164 5041664.30153553)
1759	24	LINESTRING(309211.0325133288 5042948.7927894415, 299576.2736484845 5040119.805607515)
698	27	LINESTRING(310416.8364987038 5039010.118436796, 299275.65903025947 5040181.487310226)
1820	29	LINESTRING(311515.10236090125 5036439.012815103, 295786.98085239355 5040548.439082362)
1345	19	LINESTRING(312691.4862967207 5040277.914376342, 294550.05322371906 5039165.712965831)
2667	25	LINESTRING(306659.68716974516 5046747.264304105, 290681.9831756635 5040741.078085968)
2189	51	LINESTRING(316847.8962116758 5042800.749864388, 299481.7017974621 5040618.815105501)
1191	28	LINESTRING(308346.86242095276 5039757.941524392, 299573.1859610703 5040382.301647167)
154	22	LINESTRING(306109.3730354973 5036956.292845392, 288830.82666993566 5039801.0619533025)
2346	37	LINESTRING(307246.1759045392 5039763.010205861, 279175.8359678438 5036548.80278362)
2242	29	LINESTRING(307477.0564278837 5042263.035903093, 300739.69213510206 5042629.807381228)
1761	30	LINESTRING(308145.4902871233 5040147.136229927, 300492.27510549664 5053078.8872746285)
818	30	LINESTRING(306455.66122513654 5034779.767472939, 294145.47921088693 5040296.7122349385)
575	26	LINESTRING(309105.344572945 5050307.003726535, 293961.61648460693 5035030.986685392)
1151	46	LINESTRING(304345.541038425 5044254.552154998, 299652.5469441312 5043068.59342492)
1402	24	LINESTRING(303331.41061103554 5042975.139258589, 297933.6856582038 5035956.881175389)
951	18	LINESTRING(314877.4516364097 5036894.623870668, 300803.12819255947 5039790.380871951)
2726	19	LINESTRING(306424.8818119365 5036708.572274271, 299894.2004482082 5040767.888128834)
325	24	LINESTRING(305831.0360594886 5047480.342777708, 299806.7977044473 5040732.034183332)
1531	40	LINESTRING(309672.08611132676 5051726.646478004, 302705.66553969396 5040762.308814017)
1520	35	LINESTRING(307494.5572791218 5038805.341389813, 294923.0960720929 5045205.4294938985)
618	30	LINESTRING(307142.01256631396 5043857.15929963, 296651.4221134098 5053130.591516161)
1726	30	LINESTRING(306786.28605846316 5033580.961641818, 297831.72609619825 5039127.150932481)
1186	31	LINESTRING(304151.47975406115 5044142.434328805, 299066.26828087575 5040559.407028872)
2834	35	LINESTRING(305324.3765001235 5046016.637536433, 299578.96386473574 5039101.033816872)
849	40	LINESTRING(304767.86085747526 5045395.304094371, 294407.9803190825 5050857.0633263625)
1861	25	LINESTRING(305980.4605523828 5039810.987776253, 298119.18078407965 5036036.255151062)
1831	42	LINESTRING(305530.6224283523 5035853.287511975, 296504.1807237556 5032285.353118288)
2123	30	LINESTRING(309948.5214117655 5048397.268991787, 299247.12211399147 5040209.944631507)
2640	26	LINESTRING(307574.50957841397 5033010.966433006, 299546.3725838994 5041957.196386861)
2699	18	LINESTRING(305290.57578509796 5034669.009684587, 301440.79372231587 5039830.724384628)
1451	65	LINESTRING(310872.93306911504 5035127.771668006, 299980.9112274766 5040067.679790122)
1815	19	LINESTRING(305054.82371822034 5041442.562350631, 298737.0217872537 5039586.586410109)
2605	33	LINESTRING(307302.54119238 5036249.754357272, 301101.73054100934 5034986.0714848265)
1413	25	LINESTRING(312688.1776391485 5037733.698825053, 300794.7015669526 5042886.507278125)
1034	27	LINESTRING(303173.4150854223 5042840.82082316, 289324.8864867585 5041788.335589693)
27	26	LINESTRING(305137.9938184492 5045560.404615345, 299307.8732278138 5042661.259876975)
1985	29	LINESTRING(307183.1415106672 5041925.832695878, 299927.26981605304 5040548.764450334)
58	32	LINESTRING(305838.101990223 5046429.44547254, 301439.90921381535 5049990.514162989)
1702	28	LINESTRING(307511.545388088 5038669.1661937535, 298413.4405405947 5043564.718092877)
108	30	LINESTRING(306038.34793054074 5044199.748730473, 297918.7538782542 5049315.025826679)
1870	46	LINESTRING(308327.2425365205 5043114.676474691, 300325.23785422835 5043178.273177688)
919	27	LINESTRING(309387.3445383857 5035235.772464142, 299523.08178912726 5039914.004046424)
427	26	LINESTRING(308505.65914479346 5045937.110433017, 295237.6140186955 5040023.05313751)
1132	22	LINESTRING(312815.8185380282 5040670.122892147, 300499.83266822377 5041288.493331273)
112	27	LINESTRING(304941.40260867745 5041025.005570955, 299285.93418515776 5040434.925995173)
2688	20	LINESTRING(308622.72283668997 5041477.579185086, 300212.28672675724 5040721.801850314)
769	30	LINESTRING(306094.35710197786 5047761.847204334, 300607.7461336237 5035536.980420046)
2066	56	LINESTRING(306528.52308264765 5040170.773226443, 285145.70834301977 5035636.407594823)
299	27	LINESTRING(307552.66549208964 5036024.405506768, 299340.4529066408 5041362.5605885275)
1974	20	LINESTRING(305321.56917457347 5039877.23495983, 301177.4638503734 5042895.854260875)
2005	19	LINESTRING(306254.2754476079 5032626.8386495095, 298178.16877341014 5044618.3101051105)
1757	40	LINESTRING(305119.2165647875 5044121.894347741, 298557.27667498076 5056204.893182939)
1593	33	LINESTRING(305928.19391850976 5047170.043675753, 299478.21755298664 5040695.90844382)
1473	26	LINESTRING(303468.94245089206 5040617.195473933, 300125.3119066203 5049856.410031574)
2770	38	LINESTRING(306389.1033638879 5047495.75898346, 296138.62958220625 5048982.455472749)
635	35	LINESTRING(307983.0791308399 5043017.785728142, 303986.6152873852 5052123.675102019)
2955	33	LINESTRING(313158.4981739509 5039336.416335842, 300705.2096150227 5049478.066979003)
2744	31	LINESTRING(311670.5776646267 5047831.5880210595, 294081.3672536659 5045216.494871582)
2759	35	LINESTRING(305120.60027375334 5044182.0327128535, 287496.71934559016 5043408.003999235)
979	16	LINESTRING(305168.714360143 5038665.6756895445, 300249.53223010333 5041683.765770123)
1951	29	LINESTRING(306131.7979632524 5043178.158985637, 297360.2876842046 5034416.005760713)
574	23	LINESTRING(309380.4171630879 5050226.308886491, 299313.3214142138 5039895.894217265)
1413	25	LINESTRING(312709.0504622119 5037675.63381611, 300739.45325185795 5042909.221081318)
2276	29	LINESTRING(305678.6184466809 5044258.599711924, 299873.9201716573 5040722.106084181)
2691	34	LINESTRING(307029.09637937706 5034912.67688034, 298795.4879652903 5039341.450575904)
885	31	LINESTRING(308206.689967926 5038358.138151677, 298954.77828133886 5039614.482096731)
2261	21	LINESTRING(304621.55359696277 5038122.753124266, 298921.2138792796 5037722.120055222)
2803	29	LINESTRING(308333.36702208203 5049422.969608156, 299161.282724657 5040525.224711866)
1161	27	LINESTRING(310524.1331618867 5047620.2643191945, 290758.6672620678 5043599.643225773)
2911	31	LINESTRING(310700.5943542745 5048710.910028325, 299908.4471882209 5040373.910227688)
2987	34	LINESTRING(307188.6319279254 5037578.269045444, 291718.53403885895 5043088.917922921)
1084	23	LINESTRING(305574.8240577132 5038510.003556377, 298030.5393859478 5039121.285780102)
2464	57	LINESTRING(302804.00012418657 5042845.979827502, 297476.0625541503 5043234.205959402)
1976	35	LINESTRING(303408.37889472913 5043433.87811284, 299435.4488587256 5040552.8130856715)
1787	37	LINESTRING(305343.75892568077 5043924.676070869, 297196.9213677756 5042052.679417616)
1091	27	LINESTRING(308622.9141657083 5039166.421535194, 294366.3089204267 5032216.965661321)
2405	23	LINESTRING(311064.6472892902 5038671.143034836, 299726.98646068166 5039899.221640835)
2153	20	LINESTRING(308655.73751575826 5042112.717445432, 293750.92751232255 5034514.804880821)
2083	29	LINESTRING(303847.8926409538 5044211.95574544, 303503.3798816414 5051907.558559412)
215	22	LINESTRING(308650.09232970607 5044578.799049603, 299593.8777464469 5039874.127225429)
1320	29	LINESTRING(306654.31882402167 5046492.292903692, 299010.03029902145 5040493.61071798)
2024	24	LINESTRING(304884.4711413875 5039621.222741659, 300516.104237199 5039934.763658238)
647	29	LINESTRING(305631.690127806 5035221.786044354, 298926.9477901939 5040176.221550133)
1475	35	LINESTRING(303165.2492479169 5042645.218197915, 298670.299433316 5045045.021944112)
986	20	LINESTRING(305462.355834727 5041904.685379243, 299303.4788124703 5040544.036011504)
2685	35	LINESTRING(307832.45177379466 5033325.06098243, 299157.64560080506 5039844.606446509)
1152	48	LINESTRING(308436.97843347024 5050892.31933505, 295954.57114014466 5040074.984944108)
2396	29	LINESTRING(306914.51838932553 5042426.822450913, 295797.75499326864 5040481.333207722)
2402	20	LINESTRING(305515.59577167133 5040086.79544386, 298001.78516366193 5042911.301920449)
43	18	LINESTRING(309024.121695766 5048664.414485267, 297676.90220720175 5054318.892656258)
1031	36	LINESTRING(306088.1522675765 5041003.324317213, 300981.42559157935 5035760.962415324)
2813	32	LINESTRING(308328.5153748437 5042584.625054629, 298321.8714703743 5050637.897984107)
1858	28	LINESTRING(315877.7311792859 5042491.3915284695, 300553.68294165196 5040744.5386450915)
2799	38	LINESTRING(309285.1901706135 5037187.50910048, 285494.82041608257 5039128.677903883)
2684	23	LINESTRING(305074.39770152495 5043313.850092574, 299817.56677835406 5041680.974089314)
356	41	LINESTRING(303421.66379736835 5043571.208032519, 299067.3299481847 5039539.441323515)
27	26	LINESTRING(305165.4382961357 5045514.904811995, 299296.0457610469 5042653.974545877)
2949	24	LINESTRING(311067.7491792312 5039089.481227117, 297761.33736636426 5039877.961308218)
1936	23	LINESTRING(308564.2990793714 5040911.696288595, 297718.4152791046 5049186.550779189)
2070	27	LINESTRING(309161.4517645901 5049584.86061617, 300007.44943273114 5041051.009842866)
1665	30	LINESTRING(308354.5370881733 5049309.908430077, 298440.90375261655 5046481.25718048)
2250	26	LINESTRING(308790.65180940554 5042729.63542231, 300513.9280423809 5039618.625035764)
255	30	LINESTRING(306633.3131639753 5040331.365283809, 299812.19909140817 5041630.018502056)
1670	35	LINESTRING(315731.2427242309 5042897.923712355, 300113.83551007474 5042094.414486611)
2676	32	LINESTRING(311280.9986187609 5036649.404152579, 295607.5593137374 5033424.560555731)
1724	33	LINESTRING(304796.4468630593 5043597.637969875, 299082.4102487405 5040347.2505241)
1816	26	LINESTRING(309843.9919143815 5050135.410110719, 290628.29859994736 5043305.243163471)
2315	27	LINESTRING(306831.84904909605 5038675.451863068, 298987.79051987507 5042400.060149295)
280	59	LINESTRING(302923.3348870997 5042772.740692944, 298184.7251852432 5043124.889773179)
857	33	LINESTRING(304485.99084578943 5043999.45519987, 299391.1467888778 5041169.1953751035)
2736	25	LINESTRING(310794.2959266141 5048498.555068086, 290846.1837491743 5033892.8894658135)
2798	22	LINESTRING(307918.3265860192 5043574.033912103, 300989.5169741287 5036114.232888904)
1124	35	LINESTRING(305442.38945223246 5041153.5342289265, 302160.4634087239 5045521.207745682)
2429	22	LINESTRING(314333.06114886946 5036440.571448142, 295826.76776987937 5040480.644099683)
2089	41	LINESTRING(305748.64327073883 5033931.6633956125, 298689.8975143348 5040612.72504793)
874	21	LINESTRING(304384.0765516634 5039656.641037131, 299659.9224049652 5040918.70980125)
1942	33	LINESTRING(303626.9309091444 5040224.24874361, 295390.51884222426 5051398.831162765)
448	46	LINESTRING(307764.06017398025 5033491.37755205, 294533.28695451963 5031083.163293788)
573	22	LINESTRING(310514.77037982125 5040072.463170438, 289486.3143990708 5039384.600188442)
1510	46	LINESTRING(312197.76862934703 5040191.028345238, 285366.57761825365 5035371.531527818)
307	42	LINESTRING(305492.37593466113 5032448.345820056, 299265.00145274267 5040077.652543063)
2067	29	LINESTRING(314325.9708083663 5040704.724550827, 304338.49433237856 5059694.639420827)
1720	32	LINESTRING(305159.0603152846 5044401.010644284, 286258.4682762017 5036973.681276749)
2443	29	LINESTRING(304918.5814811467 5046413.8871138785, 276072.3231061763 5037427.780627719)
2133	19	LINESTRING(305049.593682882 5043796.3043300975, 300097.502983518 5041824.948443488)
554	21	LINESTRING(306825.87879703165 5047021.170127058, 290345.1813776419 5045256.18302923)
2931	33	LINESTRING(304839.40408828895 5041723.837324416, 297324.55138510675 5042738.994919078)
1077	25	LINESTRING(307826.2016959496 5041043.69760316, 292823.57341140247 5044280.945050301)
2748	35	LINESTRING(306197.1470479139 5033514.586288604, 298660.04218321515 5039424.569801076)
1157	27	LINESTRING(304751.81990404555 5045548.575678123, 304834.9549959133 5056308.107469792)
1767	30	LINESTRING(308570.8958124635 5050816.877308497, 300133.7776627074 5055402.034093588)
79	33	LINESTRING(306696.62766902364 5042286.522798134, 299519.6053371183 5037681.294392106)
419	37	LINESTRING(306339.0748721744 5037121.435266501, 298756.5309580577 5046942.590862445)
